minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1158,18.894973843024335,8.242334353381107,20.97769832116164,23.7317152285274
1159,21.381250660711675,9.183092462434,18.685632039881398,24.64864439363188
1160,16.776856375080982,8.424555930624425,20.99960761259777,24.15801716211467
1161,16.62933882877345,9.883911542413944,21.839714678241798,25.042877332973376
1162,20.503888650992682,11.416401990887907,24.75716377449484,26.014830473681695
1163,21.544680944212963,13.631881628940498,21.164971231398106,27.376834661470188
1164,20.527466089407564,15.046435901705886,22.59075608684095,24.367801536108246
1165,20.75439592232255,15.000071074460212,29.95628992002709,22.839999454461964
1166,19.78574256010305,14.488815517161594,36.368982962080274,23.88527594677012
1167,21.05177859102728,14.158306195566146,40.09369694553347,25.17931991314248
1168,20.178302824803303,15.773999683116674,49.97124281861444,27.172923795131197
