minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1021,22.006005316172043,12.163614750868065,8.1414613773575,14.961369070043464,0.0
1023,22.560362859715802,12.091885181499451,8.194716343819325,19.417652528021563,0.0
1024,22.473105715458463,12.175789050934773,8.669924709685825,25.09048416416113,0.0
1025,20.420337954748007,11.567261232432319,7.741270313372929,25.386974760984863,0.0
1026,23.085945896072925,12.299648842826986,8.889934596723648,28.49403196657488,0.0
1027,17.922373284037825,9.756070441091214,6.571874511175108,27.711535191471917,0.0
1028,19.069576885385526,9.908224116536841,6.982972872235752,32.126405646386885,0.0
1029,18.698072253608714,10.104748111145906,6.997383973113404,29.49255331601649,0.0
1030,14.655666635266098,8.527817295799814,5.701817120024859,28.403297181085932,0.0
1031,17.401642535783964,9.733850375457456,6.460514409106687,29.3633621298634,0.0
1032,16.330591410775096,9.405238610020378,6.33577905132602,32.60653094643881,0.0
1033,,,,,
