minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1168,37.59232383646807,31.903588353241755,26.39806244988888,35.68006411340178,0.0
1170,38.84017374133197,31.837696378395556,27.375873211511852,54.28979296793965,0.0
1171,37.54413674132311,30.95126413022142,27.400466761173426,66.2412032914994,0.0
1172,35.655306173220936,30.4391072232265,26.127812672625847,66.83119768264393,0.0
1173,38.527061600982684,31.355628817517836,28.925679983250113,87.57091172445769,0.0
1174,35.850601585642195,29.32744341381549,25.194192951509137,70.86952560611809,0.0
1175,36.12098897282784,28.407513568155014,25.65063337173024,89.63318886889526,0.0
1176,33.611507762172444,27.056188159624597,24.528174130372392,93.35983059149049,0.0
1177,28.745042018622236,24.980738622371806,21.58616813279199,82.00241884379102,0.0
1178,31.939588793192783,27.878292208894944,23.683066684667835,89.33761945934799,0.0
1179,30.844819450422104,26.8386128552808,23.081199192783444,97.98867103928448,0.0
1180,,,,,
