,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,249.74757299999996,358.0475690000002,159.39311,126.81488399999999,0.0
1,218.0,195.0,126.0,143.0,0.0
2,190.0,201.0,141.0,151.0,0.0
3,183.0,220.0,152.0,188.0,0.0
4,182.0,190.0,99.0,149.0,0.0
5,216.0,223.0,112.0,207.0,0.0
6,196.0,211.0,136.0,183.0,0.0
7,186.0,200.0,166.0,221.0,0.0
8,189.0,249.0,145.0,317.0,0.0
9,203.0,216.0,112.0,227.0,0.0
10,201.0,299.0,149.0,237.0,0.0
11,191.0,223.0,133.0,219.0,0.0
