seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
63000,5.0,,,14.963570770718272,121.82,0.15106,0.8143,0.0,,,,,3.127326,4.44,1.0,9.0,9.963570770718272
63001,4.26,,,13.12474455851939,121.88,0.18953,0.4341,0.0,91039357014.0,4586335.0,0.033239816666666665,1.0,3.127326,4.44,1.0,5.5,8.86474455851939
63002,6.24,,,13.753210109447975,121.83,0.23896,0.6034,0.0,91039357014.0,4586335.0,0.033239816666666665,1.0,3.127326,4.09,0.0,4.0,7.513210109447975
63003,4.39,,,13.669230524587205,121.87,0.21351,0.5273,0.0,91043943349.0,3284663.0,0.04991378333333333,2.0,4.586335,4.09,0.0,3.5,9.279230524587206
63004,7.94,,,12.066032288228211,121.92,0.16876,0.444,0.0,91047228012.0,5775751.0,0.06657891666666667,3.0,3.284663,4.09,1.0,3.2,4.1260322882282106
63005,6.69,,,14.473761920466016,121.8,0.23459,0.7105,0.0,91053003763.0,4916285.0,0.08326591666666668,4.0,5.775751,4.09,1.0,2.8,7.783761920466016
63006,7.22,,,12.41398580150317,121.85,0.19649,0.5321,0.0,91057920048.0,5316596.0,0.09993476666666666,5.0,4.916285,3.76,3.0,2.8,5.19398580150317
63007,6.63,,,13.15269739745079,121.9,0.21467,0.5992,0.0,91063236644.0,4795412.0,0.11660953333333332,6.0,5.316596,3.76,3.0,2.6,6.5226973974507905
63008,6.83,,,13.868159446641764,121.89,0.23652,0.5478,0.0,91068032056.0,5099684.0,0.13328225,7.0,4.795412,3.76,0.0,2.6,7.038159446641764
63009,6.64,,,13.02164696270864,121.94,0.16937,0.5387,0.0,91073131740.0,4869424.0,0.14995465000000002,8.0,5.099684,3.76,0.0,2.5,6.381646962708641
63010,5.17,,,13.00005603574371,121.9,0.19157,0.5655,0.0,91078001164.0,3814958.0,0.16662976666666665,9.0,4.869424,3.76,0.0,2.4,7.830056035743709
63011,4.26,,,14.184402954216749,121.9,0.23761,0.5875,0.0,91081816122.0,3138614.0,0.18330545,10.0,3.814958,3.76,0.0,2.3,9.924402954216749
63012,4.43,,,13.346057849301546,121.98,0.20602,0.5232,0.0,91084954736.0,3250196.0,0.19997886666666667,11.0,3.138614,3.46,0.0,2.3,8.916057849301547
63013,3.93,,,15.259846189620532,121.94,0.1621,0.8244,0.0,91088204932.0,2892860.0,0.21665376666666666,12.0,3.250196,3.46,0.0,2.2,11.329846189620532
63014,4.65,,,14.399629070127542,121.93,0.14925,0.8035,0.0,91091097792.0,3427620.0,0.23333095,13.0,2.89286,3.46,0.0,2.2,9.749629070127542
63015,4.45,,,13.716096039737556,121.92,0.2234,0.5598,0.0,91094525412.0,3258612.0,0.2500039,15.0,3.42762,3.46,0.0,2.1,9.266096039737555
63016,4.0,,,12.12041752914095,121.97,0.17141,0.4206,0.0,91100736871.0,2931511.0,0.2833533,17.0,6.211459,3.18,0.0,2.1,8.12041752914095
63017,3.99,,,12.966127548746746,121.86,0.20142,0.6112,0.0,91100736871.0,2931511.0,0.2833533,17.0,6.211459,3.18,0.0,2.1,8.976127548746746
63018,4.22,,,13.342635024454093,121.94,0.18009,0.4288,0.0,91103668382.0,3061375.0,0.30002300000000004,18.0,2.931511,3.18,0.0,2.1,9.122635024454095
63019,4.07,,,13.165908469371427,121.94,0.20277,0.5735,0.0,91106729757.0,3032451.0,0.3166949666666667,19.0,3.061375,3.18,0.0,2.0,9.095908469371427
63020,4.17,,,14.403392523496079,121.95,0.22596,0.57,0.0,91109762208.0,3057400.0,0.33336961666666665,20.0,3.032451,3.18,0.0,2.0,10.233392523496079
63021,4.93,,,13.56271054489141,121.91,0.20206,0.5843,0.0,91112819608.0,3622196.0,0.3500434333333333,21.0,3.0574,3.18,0.0,2.0,8.63271054489141
63022,3.94,,,12.458698601828425,122.01,0.10444,0.4021,0.0,91116441804.0,2899440.0,0.36671425,22.0,3.622196,2.93,0.0,2.0,8.518698601828426
63023,4.42,,,12.951014334299005,121.94,0.19502,0.458,0.0,91119341244.0,3243534.0,0.3833917666666667,23.0,2.89944,2.93,0.0,2.0,8.531014334299005
63024,4.59,,,14.03182994166519,121.89,0.14792,0.7842,0.0,91122584778.0,3372174.0,0.40006491666666666,24.0,3.243534,2.93,0.0,1.9,9.44182994166519
63025,3.89,,,13.668986168993813,121.89,0.21328,0.556,0.0,91125956952.0,2865108.0,0.4167432,25.0,3.372174,2.93,0.0,1.9,9.778986168993812
63026,4.49,,,12.103408879175415,121.93,0.19578,0.5753,0.0,91128822060.0,3307438.0,0.4334174,26.0,2.865108,2.69,0.0,1.9,7.613408879175415
63027,4.3,,,12.751507371890016,122.0,0.18609,0.4208,0.0,91132129498.0,3164882.0,0.45009258333333335,27.0,3.307438,2.69,0.0,1.9,8.451507371890017
63028,4.14,,,12.141383519990793,122.01,0.17594,0.4429,0.0,91135294380.0,3043140.0,0.4667661166666666,28.0,3.164882,2.69,0.0,1.9,8.001383519990792
63029,5.24,,,12.332564683149787,122.04,0.18868,0.4103,0.0,91138337520.0,3835067.0,0.48343845,29.0,3.04314,2.69,0.0,1.9,7.092564683149787
63030,4.52,,,14.401196280424264,121.9,0.14887,0.8026,0.0,91142172587.0,3334829.0,0.5001119666666667,30.0,3.835067,2.69,0.0,1.9,9.881196280424264
63031,4.67,,,14.436840726929868,121.93,0.16221,0.8082,0.0,91145507416.0,3402020.0,0.51678625,31.0,3.334829,2.69,0.0,1.9,9.766840726929868
63032,4.19,,,12.026621058535861,121.98,0.1863,0.4164,0.0,91148909436.0,3121695.0,0.53346165,32.0,3.40202,2.56,0.0,1.8,7.836621058535861
63033,4.16,,,12.847906416154457,121.98,0.20087,0.4991,0.0,91152031131.0,3057045.0,0.5501347,33.0,3.121695,2.56,0.0,1.8,8.687906416154457
63034,4.07,,,13.513451030518686,121.94,0.18494,0.5684,0.0,91155088176.0,2974968.0,0.5668097666666667,34.0,3.057045,2.56,0.0,1.8,9.443451030518686
63035,4.01,,,13.283390492427536,121.99,0.19147,0.5505,0.0,91158063144.0,2968802.0,0.5834876833333333,35.0,2.974968,2.56,0.0,1.8,9.273390492427536
63036,4.15,,,13.301918757231851,121.94,0.21487,0.5571,0.0,91161031946.0,3047350.0,0.600163,36.0,2.968802,2.43,0.0,1.8,9.15191875723185
63037,3.72,,,15.646562993611369,121.9,0.26945,0.5876,0.0,91164079296.0,2722962.0,0.6168272,37.0,3.04735,2.43,0.0,1.8,11.926562993611368
63038,4.06,,,12.742069774766088,121.94,0.18612,0.4227,0.0,91166802258.0,2986386.0,0.6335192833333333,38.0,2.722962,2.43,0.0,1.8,8.682069774766088
63039,4.22,,,12.854241352921338,121.94,0.19927,0.577,0.0,91169788644.0,3102067.0,0.65019195,39.0,2.986386,2.43,0.0,1.8,8.63424135292134
63040,3.61,,,13.060800848836413,121.96,0.1199,0.4738,0.0,91172890711.0,2650026.0,0.6668684833333334,40.0,3.102067,2.43,0.0,1.8,9.450800848836414
63041,4.27,,,13.03755638380562,121.94,0.20031,0.4318,0.0,91175540737.0,3131849.0,0.6835471166666667,41.0,2.650026,2.43,0.0,1.8,8.767556383805621
63042,3.93,,,14.87820568775173,121.93,0.15037,0.7966,0.0,91178672586.0,2894712.0,0.7002223333333333,42.0,3.131849,2.24,0.0,1.8,10.94820568775173
63043,3.64,,,13.080053685629188,121.95,0.12949,0.6423,0.0,91181567298.0,2682170.0,0.7168968666666667,43.0,2.894712,2.24,0.0,1.8,9.440053685629188
63044,4.48,,,13.018082389919567,121.94,0.1922,0.5159,0.0,91184249468.0,3269757.0,0.73356955,44.0,2.68217,2.24,0.0,1.8,8.538082389919566
63045,3.95,,,14.149098981819689,121.93,0.23777,0.6328,0.0,91187519225.0,2909887.0,0.7502429166666666,45.0,3.269757,2.24,0.0,1.8,10.199098981819688
63046,4.12,,,14.80647916553491,121.87,0.25251,0.6277,0.0,91190429112.0,3033253.0,0.7669171499999999,46.0,2.909887,2.06,0.0,1.8,10.686479165534909
63047,4.07,,,12.392378347644932,121.95,0.1915,0.4531,0.0,91193462365.0,2994137.0,0.7835935166666667,47.0,3.033253,2.06,0.0,1.8,8.322378347644932
63048,4.11,,,13.242697041269547,121.96,0.21976,0.5529,0.0,91196456502.0,3015279.0,0.8002676333333334,48.0,2.994137,2.06,0.0,1.7,9.132697041269548
63049,4.21,,,15.124606759608819,121.92,0.16045,0.8266,0.0,91199471781.0,3080931.0,0.8169362666666667,49.0,3.015279,2.06,0.0,1.8,10.91460675960882
63050,4.01,,,15.074688282982077,121.9,0.18092,0.814,0.0,91202552712.0,2956498.0,0.8336284333333333,50.0,3.080931,2.06,0.0,1.7,11.064688282982077
63051,4.19,,,12.763412856743997,121.93,0.12872,0.5894,0.0,91205509210.0,2903492.0,0.85030225,51.0,2.956498,2.06,0.0,1.7,8.573412856743996
63052,4.09,,,12.437880826904234,121.89,0.21047,0.5905,0.0,91208412702.0,3104942.0,0.86697635,52.0,2.903492,1.97,0.0,1.7,8.347880826904234
63053,4.47,,,12.947360586539707,121.97,0.18666,0.4152,0.0,91211517644.0,3354128.0,0.88365005,53.0,3.104942,1.97,0.0,1.7,8.477360586539707
63054,4.32,,,13.129442176828183,121.96,0.18864,0.449,0.0,91214871772.0,3012638.0,0.9003225166666666,54.0,3.354128,1.97,0.0,1.7,8.809442176828183
63055,3.72,,,13.23700206665645,121.93,0.21623,0.5827,0.0,91217884410.0,2903898.0,0.9169998333333333,55.0,3.012638,1.97,0.0,1.7,9.517002066656449
63056,4.08,,,24.811469396204213,121.76,0.37006,0.9281,0.0,91220788308.0,2939295.0,0.9336724666666666,56.0,2.903898,1.81,0.0,1.7,20.73146939620421
63057,3.77,,,62.325251702028645,121.41,0.60501,0.9742,0.0,91223727603.0,2816082.0,0.9503497666666667,57.0,2.939295,1.81,0.0,1.7,58.55525170202864
63058,4.36,,,96.52594303365709,121.22,0.94601,0.9815,0.0,91226543685.0,3213285.0,0.9670194999999999,58.0,2.816082,1.81,0.0,1.7,92.16594303365709
63059,4.82,,,99.48280192238107,121.31,0.79095,0.9784,0.0,91229756970.0,3532231.0,0.9837094166666667,59.0,3.213285,1.81,0.0,1.7,94.66280192238108
63060,4.17,,,80.6883862415637,121.53,0.54764,0.974,0.0,91233289201.0,3069321.0,1.0003805166666666,60.0,3.532231,1.81,0.0,1.7,76.5183862415637
63061,3.88,,,78.85027413659944,121.56,0.55062,0.9709,0.0,91236358522.0,2852636.0,1.0170462,61.0,3.069321,1.81,0.0,1.7,74.97027413659944
63062,4.91,,,78.20199532019753,121.4,0.6961,0.9688,0.0,91239211158.0,3610470.0,1.03373735,62.0,2.852636,1.67,0.0,1.7,73.29199532019753
63063,3.89,,,90.02096207637942,121.39,0.74552,0.9825,0.0,91242821628.0,2857692.0,1.0504117166666667,63.0,3.61047,1.67,0.0,1.7,86.13096207637942
63064,5.06,,,80.0561998945387,121.56,0.56782,0.9769,0.0,91245679320.0,3724524.0,1.0670842,64.0,2.857692,1.67,0.0,1.7,74.99619989453869
63065,4.05,,,71.55586899467873,121.61,0.51045,0.9732,0.0,91249403844.0,2935605.0,1.0837561,65.0,3.724524,1.67,0.0,1.7,67.50586899467874
63066,4.31,,,66.68906914562237,121.69,0.48719,0.9616,0.0,91252339449.0,3204149.0,1.1004306166666666,66.0,2.935605,1.53,0.0,1.7,62.37906914562237
