minutes,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
827,4.809069143468429,4.868706271750695,4.907743141708649,5.6205513460504335
828,4.431782971835592,4.456305212735545,4.733262622659132,5.188980854505113
829,4.444206226257147,4.459745426268902,4.7381432440352125,5.095196422615519
830,4.004443067635262,3.976584726042961,4.107634877858925,4.504824465098879
831,3.8874412415187014,4.042010891891688,4.003572830493869,4.295101034491461
