,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
0,50.72372200000001,49.826318,43.71676000000001,51.20246700000001
1,42.51566,40.102536,43.35146399999999,45.38842099999999
2,46.08267599999999,41.651158,42.97091199999999,41.349411
3,44.67076499999999,36.96396199999999,41.13823399999999,44.983930000000015
4,42.81053799999999,51.04874200000001,39.829119000000006,42.57179399999999
