seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
67136,23.58,,,36.60429251372592,121.26,0.615,0.9413,0.0,,,,,15.786034,1.29,7.0,7.0,13.024292513725925
67137,21.82,,,31.169665990828552,121.65,0.23471,0.5927,0.0,11025265080.0,12191097.0,0.033224333333333335,1.0,15.786034,1.29,7.0,4.0,9.349665990828552
67138,16.22,,,45.342265954432854,121.34,0.53898,0.9776,0.0,11025265080.0,12191097.0,0.033224333333333335,1.0,15.786034,1.29,6.0,3.0,29.122265954432855
67139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67140,9.89,,,49.068543060861245,121.34,0.53119,0.9431,0.0,11058607980.0,7605177.0,0.06657861666666667,3.0,21.151803,1.29,7.0,2.4,39.178543060861244
67141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67142,11.67,,,37.77973760029001,121.7,0.16988,0.4165,0.0,11089571964.0,8253900.0,0.09993833333333332,5.0,23.358807,1.35,7.0,2.1,26.10973760029001
67143,25.35,,,35.16455000193944,121.39,0.52375,0.9785,0.0,11097825864.0,18974407.0,0.11661435,6.0,8.2539,1.35,7.0,2.0,9.814550001939438
67144,19.17,,,31.270082785425032,121.7,0.23856,0.589,0.0,11116800271.0,13745357.0,0.1333026,7.0,18.974407,1.35,8.0,1.8,12.10008278542503
67145,16.76,,,44.50350482392398,121.37,0.53343,0.9779,0.0,11130545628.0,12702882.0,0.14996115000000002,8.0,13.745357,1.35,8.0,1.8,27.74350482392398
67146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67147,7.22,,,49.40045338910362,121.39,0.53337,0.9489,0.0,11163915324.0,5723356.0,0.18330946666666667,10.0,20.666814,1.4,8.0,1.6,42.18045338910362
67148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67149,11.01,,,36.41537590120523,121.78,0.17701,0.4792,0.0,11192802480.0,7656936.0,0.21667403333333332,13.0,23.1638,1.4,8.0,1.5,25.405375901205232
67150,25.53,,,35.53699895387635,121.39,0.53885,0.9596,0.0,11200459416.0,19212396.0,0.2333392833333333,14.0,7.656936,1.4,6.0,1.5,10.006998953876348
67151,19.4,,,29.57546004882078,121.75,0.21618,0.4221,0.0,11219671812.0,13808556.0,0.25002176666666664,15.0,19.212396,1.4,6.0,1.5,10.175460048820781
