minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1168,62.56726329789723,,11.718801132128995,19.547242586541792,14.204388539041132
1170,84.42555222112858,,15.373689751867166,23.137278616708087,26.02739870786977
1171,97.55353865871399,,13.750532763614695,25.661150751371185,24.547432450336863
1172,79.05205368431083,,12.162984199955917,25.302339947981547,22.056315693699553
1173,130.69692352780947,,20.67421647600785,27.49046622504737,26.30786795324005
1174,76.1344022204545,,15.91706923343335,21.554120303773015,20.964913846791852
1175,108.9204732852299,,13.345654020191608,23.93267080967755,21.462213316357587
1176,93.94194404281524,,10.455331553928616,23.467274669054557,21.56554085027847
1177,57.52533583997513,,10.533876686785012,19.750984567005418,15.992990077794971
1178,87.51858363798426,,14.962376957476485,20.432470877872575,20.57482520504202
1179,91.94312986090421,,10.961065613405818,19.928461916282405,14.309109825038993
1180,,,,,
