minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1168,,,,,
1170,6.469279604881207,,6.583073475866904,7.525776994016985,8.141514213593776
1171,8.03990177653514,,6.894979217245771,9.089250173497481,9.153007749987385
1172,8.229468389017546,,7.408794700296383,7.6464071300936745,6.577158565805956
1173,8.437652420587533,,8.25604659147241,8.649729100709841,8.607268819856637
1174,8.846539009136594,,6.744589329097824,6.683662553222495,7.947595265342403
1175,8.50939922833824,,5.29965106976895,7.963999310984671,9.712677092303851
1176,8.222924479634651,,6.046065091744422,6.9635112407839115,8.207071569927065
1177,7.524492300272688,,5.600010538583083,6.847192513885707,6.811157249617288
1178,7.252938094263817,,4.262591539719519,6.467853702535573,7.837310255272127
1179,6.351633900447847,,5.344643076367157,6.97359017599183,8.118008172334486
1180,7.352171369438593,,6.227584844251744,7.5054524114671475,9.842216397132733
1181,,,,,
