seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
71048,5.154,3.566,4.32,1.105,14.558541637888741,14.767509366716226,120.9,0.23869,0.5688,0.0,2.515,,0.0
71049,5.154,3.17,4.421,1.103,14.345379146522115,13.000962388948563,120.95,0.22617,0.5077,0.0,2.5675,,0.0
71050,5.154,2.377,4.213,0.902,13.835565402565475,14.506325569586553,120.92,0.20909,0.6649,0.0,2.62,17.0,0.0
71051,5.154,3.17,4.421,1.103,13.839295781795832,14.300346269257732,120.96,0.15107,0.8243,0.0,2.62,17.0,0.0
71052,5.154,2.774,4.213,1.003,13.630707047257081,15.233057339248782,120.93,0.15765,0.8365,0.0,2.6075,,0.0
71053,5.154,3.566,4.428,1.107,13.817994933079957,13.992820067153632,120.95,0.23732,0.5537,0.0,2.5949999999999998,,0.0
71054,5.154,4.359,4.521,1.205,14.244296453155972,12.872897198123587,120.98,0.17139,0.4417,0.0,2.5825,,0.0
71055,5.154,5.548,4.521,1.304,14.929107517209179,12.62353401726947,120.98,0.19949,0.4639,0.0,2.57,16.0,0.0
71056,5.154,5.152,4.521,1.203,15.259375262046426,11.970711317546398,121.02,0.16378,0.4077,0.0,2.57,16.0,0.0
71057,5.154,5.152,4.521,1.203,15.490562683432499,12.70496558734289,120.96,0.21206,0.5575,0.0,2.5975,,0.0
71058,5.154,4.359,4.421,1.105,15.35509387840275,12.82918576752103,120.95,0.23504,0.5795,0.0,2.625,,0.0
71059,5.154,5.944,4.629,1.308,15.859065714881925,11.716711502781799,120.99,0.16945,0.4413,0.0,2.6525,,0.0
71060,5.154,4.755,4.521,1.205,15.791846000417348,10.980623631817908,120.97,0.16813,0.454,0.0,2.68,28.0,0.0
71061,5.154,3.963,4.421,1.203,15.476592200292144,13.521207633999481,120.92,0.25019,0.6007,0.0,2.68,28.0,0.0
71062,5.154,4.359,4.421,1.103,15.3447145402045,13.304890252923276,120.95,0.13937,0.7938,0.0,2.7075,,0.0
71063,5.154,3.963,4.421,1.203,15.16360017814315,12.540083149726877,120.99,0.13128,0.7705,0.0,2.7350000000000003,,0.0
71064,5.154,3.566,4.521,1.205,14.948320124700205,14.333510264249425,120.95,0.14012,0.7642,0.0,2.7625,,0.0
71065,5.154,3.566,4.428,1.107,14.740324087290144,14.246222414446287,120.95,0.1403,0.7955,0.0,2.79,20.0,0.0
71066,5.154,3.963,4.421,1.103,14.7105268611031,13.026675201708553,120.98,0.13247,0.7737,0.0,2.79,20.0,0.0
71067,5.154,3.963,4.421,1.203,14.719668802772171,14.186617015930223,121.2,0.15271,0.7948,0.0,2.795,,0.0
71068,5.154,3.566,4.421,1.103,14.576968161940519,14.907585745524846,121.2,0.15294,0.8221,0.0,2.8,,0.0
71069,5.154,5.152,4.521,1.203,15.012877713358364,14.02175513750052,121.21,0.15462,0.816,0.0,2.805,,0.0
71070,5.154,3.963,4.428,1.105,14.904014399350856,13.888322708513876,121.26,0.14454,0.8004,0.0,2.81,21.0,0.0
71071,5.154,3.963,4.428,1.207,14.8584100795456,13.772792582314182,121.24,0.14814,0.8086,0.0,2.81,21.0,0.0
71072,5.154,5.548,4.622,1.306,15.38988705568192,11.990983199013636,121.24,0.17097,0.4526,0.0,2.8125,,0.0
71073,5.154,5.548,4.421,1.203,15.670720938977343,13.684556866083174,121.2,0.23799,0.5811,0.0,2.815,,0.0
71074,5.154,4.359,4.521,1.203,15.54060465728414,13.21488084354657,121.19,0.24077,0.5251,0.0,2.8175,,0.0
71076,5.154,4.359,4.521,1.203,15.449523260098898,12.045217631217582,121.25,0.15804,0.4099,0.0,2.82,24.0,0.0
71077,5.154,5.152,4.528,1.205,15.62636628206923,11.60085185325534,121.25,0.16134,0.4328,0.0,2.8449999999999998,,0.0
71078,5.154,5.152,4.428,1.205,15.720156397448461,13.401588729966605,121.18,0.23366,0.5921,0.0,2.87,,0.0
71079,5.154,3.17,4.32,1.103,15.128209478213922,13.34931341406498,121.21,0.22855,0.5906,0.0,2.895,,0.0
71080,5.154,2.377,4.22,1.003,14.415946634749744,12.462172680717002,121.23,0.21994,0.5484,0.0,2.92,20.0,0.0
71081,4.759,2.775,4.213,1.003,13.916162644324821,14.999393640640154,121.16,0.28789,0.6789,0.0,2.92,20.0,0.0
71082,4.759,1.982,4.113,0.902,13.268113851027374,11.627596203117701,121.23,0.16302,0.4156,0.0,2.9,,0.0
71083,5.154,3.566,4.327,1.107,13.533879695719163,11.53017264836856,121.17,0.16689,0.4124,0.0,2.88,,0.0
71084,5.154,3.963,4.421,1.105,13.866615787003413,14.814406352873291,121.17,0.26547,0.5941,0.0,2.86,,0.0
71085,5.154,2.774,4.22,1.003,13.65193105090239,13.912668065324876,121.18,0.13922,0.7782,0.0,2.84,12.0,0.0
71086,5.154,3.963,4.521,1.203,14.008651735631673,14.068119302484504,121.16,0.23806,0.5856,0.0,2.84,12.0,0.0
71087,5.154,3.566,4.32,1.103,14.048956214942173,12.393690634526529,121.17,0.21479,0.495,0.0,2.8225,,0.0
71088,5.154,3.963,4.521,1.203,14.286569350459521,11.898693011349817,121.21,0.16778,0.4051,0.0,2.8049999999999997,,0.0
71089,5.154,2.774,4.226,1.006,13.948598545321666,11.70040819202509,121.18,0.16458,0.4133,0.0,2.7875,,0.0
71090,5.154,3.17,4.32,1.105,13.888718981725166,11.583622406905224,121.22,0.15702,0.4048,0.0,2.77,14.0,0.0
71091,5.154,2.774,4.22,1.003,13.667403287207616,13.802649339897947,121.13,0.23091,0.5618,0.0,2.77,14.0,0.0
71092,4.759,1.188,3.812,0.802,12.735482301045332,12.765398836509496,121.15,0.23209,0.586,0.0,2.755,,0.0
71093,4.757,0.792,3.611,0.702,11.873437610731733,11.99860152064593,121.18,0.20813,0.5519,0.0,2.74,,0.0
71094,4.757,0.792,3.617,0.703,11.272106327512212,13.34691250510709,121.15,0.22984,0.5564,0.0,2.725,,0.0
71095,5.154,3.17,4.327,1.107,12.017874429258548,10.957851622476213,121.19,0.17191,0.4777,0.0,2.71,4.0,0.0
71096,5.154,3.566,4.32,1.103,12.655412100480984,10.165748374556536,121.19,0.16819,0.4356,0.0,2.71,4.0,0.0
71097,5.154,3.17,4.421,1.103,13.01318847033669,11.522590584731024,121.11,0.23209,0.5461,0.0,2.7175000000000002,,0.0
71098,5.154,3.17,4.32,1.103,13.233331929235684,10.872296169393918,120.97,0.16386,0.4075,0.0,2.725,,0.0
71099,5.154,5.152,4.521,1.203,14.072332350464977,10.65295501027148,121.15,0.18565,0.4393,0.0,2.7325,,0.0
71100,5.154,4.755,4.428,1.205,14.513232645325486,11.720487687966182,121.18,0.16636,0.4132,0.0,2.74,18.0,0.0
71102,5.154,3.566,4.428,1.205,14.46516285172784,13.866503804640754,121.13,0.1438,0.7883,0.0,2.765,,0.0
71103,5.154,5.548,4.521,1.203,15.053413996209487,13.641363963494245,121.14,0.14024,0.7903,0.0,2.79,,0.0
71104,5.154,5.548,4.521,1.203,15.46518979734664,14.14433738763497,121.14,0.14183,0.7777,0.0,2.815,,0.0
71105,5.154,4.755,4.622,1.304,15.576132858142648,13.135824506771156,121.15,0.1769,0.5222,0.0,2.84,26.0,0.0
71106,5.154,5.548,4.521,1.203,15.831093000699852,12.027610564075754,121.15,0.1996,0.4594,0.0,2.84,26.0,0.0
71107,5.154,4.755,4.528,1.207,15.774965100489895,11.753707996434587,121.16,0.16509,0.4112,0.0,2.8825,,0.0
71108,5.154,2.774,4.22,1.004,14.988075570342927,12.858075989943943,121.09,0.21535,0.5646,0.0,2.925,,0.0
71109,4.757,1.585,4.012,0.902,13.868452899240049,12.96598659518554,121.15,0.23985,0.5413,0.0,2.9675,,0.0
71110,4.757,2.377,4.22,0.902,13.384717029468034,12.44056508150405,121.19,0.17577,0.4654,0.0,3.01,16.0,0.0
71111,5.154,2.377,4.22,1.003,13.195501920627622,14.159274876069123,121.09,0.25553,0.5595,0.0,3.01,16.0,0.0
71112,4.757,1.188,3.711,0.702,12.344251344439336,15.319400897744197,121.16,0.1471,0.7856,0.0,2.9899999999999998,,0.0
71113,4.757,0.792,3.723,0.803,11.663475941107533,13.31582915554838,121.16,0.23781,0.5204,0.0,2.9699999999999998,,0.0
71114,5.154,3.17,4.32,1.105,12.289133158775273,14.032208380247166,121.16,0.18364,0.4164,0.0,2.95,,0.0
71115,5.154,5.15,4.521,1.203,13.410793211142693,12.897198512097345,121.15,0.22323,0.4876,0.0,2.93,8.0,0.0
71116,5.154,3.963,4.421,1.103,13.779855247799885,14.368859362754572,121.13,0.24093,0.5919,0.0,2.93,8.0,0.0
71117,5.154,5.548,4.622,1.304,14.63429867345992,12.544666922997374,121.18,0.20665,0.4952,0.0,2.9525,,0.0
71118,5.154,5.548,4.521,1.205,15.172409071421944,14.66356292821167,121.09,0.25641,0.5956,0.0,2.975,,0.0
71119,5.154,5.152,4.629,1.308,15.493586349995361,12.293332559063622,121.15,0.18556,0.4444,0.0,2.9975,,0.0
71120,5.154,5.152,4.421,1.205,15.625110444996754,14.333731147431177,121.13,0.24916,0.5892,0.0,3.02,28.0,0.0
71121,5.154,4.755,4.521,1.203,15.62747731149773,12.532487858498225,121.1,0.20397,0.4894,0.0,3.02,28.0,0.0
71122,5.154,5.152,4.521,1.304,15.77853411804841,12.299339034825422,121.13,0.17257,0.464,0.0,3.0375,,0.0
71123,5.154,5.548,4.421,1.203,15.942773882633887,12.429193502261583,121.17,0.17145,0.4205,0.0,3.0549999999999997,,0.0
71124,5.154,3.963,4.421,1.105,15.552841717843721,15.425458459893006,121.13,0.14809,0.7971,0.0,3.0725,,0.0
71125,5.154,4.359,4.528,1.207,15.461389202490604,14.514206276220309,121.12,0.13741,0.7795,0.0,3.09,26.0,0.0
71126,5.154,4.755,4.421,1.103,15.452872441743422,13.556466926920496,121.15,0.13773,0.7858,0.0,3.09,26.0,0.0
71127,5.156,3.568,4.32,1.003,15.031110709220396,14.01297490915361,121.14,0.13663,0.7773,0.0,3.1166666666666667,,0.0
71129,5.156,2.774,4.213,1.003,14.465577496454276,13.576663817742638,121.16,0.13578,0.7776,0.0,3.143333333333333,,0.0
71130,5.156,2.775,4.22,1.003,14.072104247517993,13.736970782640007,121.17,0.13432,0.7796,0.0,3.17,16.0,0.0
71131,5.154,2.377,4.226,1.004,13.678772973262596,13.025423584911863,121.14,0.1663,0.4174,0.0,3.17,16.0,0.0
71132,4.759,1.189,3.717,0.703,12.685541081283816,12.847827202737339,121.13,0.17727,0.455,0.0,3.145,,0.0
71133,4.759,2.377,4.119,0.902,12.52697875689867,13.890219411377235,121.09,0.26012,0.5962,0.0,3.12,,0.0
71134,5.154,3.566,4.421,1.103,13.042085129829069,14.636097480671673,121.13,0.1702,0.7428,0.0,3.0949999999999998,,0.0
71135,5.154,3.963,4.421,1.103,13.521759590880349,15.068992705109267,121.1,0.14485,0.7985,0.0,3.07,10.0,0.0
71136,5.156,4.757,4.521,1.203,14.156331713616243,12.901143648496735,121.12,0.17722,0.4155,0.0,3.07,10.0,0.0
71137,5.154,4.359,4.428,1.107,14.423832199531368,13.192741890004067,121.1,0.20796,0.5197,0.0,3.11,,0.0
71138,5.156,3.171,4.32,1.004,14.191982539671958,12.720026997789978,121.07,0.23969,0.5778,0.0,3.15,,0.0
71139,5.154,4.359,4.421,1.203,14.47548777777037,11.871830582169373,121.14,0.16512,0.4082,0.0,3.19,,0.0
71140,5.156,3.566,4.32,1.103,14.37634144443926,13.649895822778866,121.07,0.22376,0.5761,0.0,3.23,21.0,0.0
71141,5.154,3.566,4.521,1.203,14.396639011107482,13.405597087049204,121.11,0.23736,0.5814,0.0,3.23,21.0,0.0
71142,5.154,4.359,4.421,1.203,14.618747307775239,11.980508700600513,121.06,0.20928,0.4398,0.0,3.225,,0.0
71143,5.156,5.152,4.528,1.207,15.046023115442667,11.245334539014184,121.08,0.15803,0.4062,0.0,3.2199999999999998,,0.0
71144,5.156,5.154,4.521,1.205,15.343016180809867,12.407368222817304,121.08,0.19556,0.4552,0.0,3.215,,0.0
71145,5.154,5.548,4.622,1.304,15.728511326566908,13.779005510298434,121.05,0.23562,0.587,0.0,3.21,23.0,0.0
71146,5.154,5.152,4.521,1.304,15.849257928596835,13.070316363022652,121.09,0.20809,0.5397,0.0,3.21,23.0,0.0
71147,5.154,5.548,4.521,1.203,16.022280550017783,10.917708258761738,121.13,0.17166,0.453,0.0,3.245,,0.0
71148,5.154,5.152,4.521,1.205,16.02519638501245,13.264511052928695,121.08,0.346,0.4168,0.0,3.2800000000000002,,0.0
71149,5.154,5.548,4.629,1.308,16.209337469508714,13.94995870380818,121.1,0.2395,0.5931,0.0,3.315,,0.0
71150,5.154,5.152,4.521,1.306,16.1864362286561,12.530199854784344,121.1,0.20645,0.4763,0.0,3.35,30.0,0.0
71151,5.154,4.755,4.421,1.203,15.990405360059269,12.512414885133722,121.16,0.18224,0.4361,0.0,3.35,30.0,0.0
71152,5.154,4.755,4.421,1.203,15.853183752041488,12.675791013920605,121.16,0.16118,0.4143,0.0,3.3825000000000003,,0.0
71153,5.156,4.755,4.521,1.203,15.787728626429042,11.974512622442337,121.16,0.16724,0.4118,0.0,3.415,,0.0
71154,5.156,4.359,4.521,1.205,15.623710038500327,14.131366980648407,121.09,0.24117,0.5917,0.0,3.4475,,0.0
71155,5.156,3.171,4.327,1.006,15.034597026950228,12.767578572053681,121.1,0.22385,0.5522,0.0,3.48,24.0,0.0
71156,5.154,4.755,4.421,1.205,15.184717918865159,11.93950041515009,121.11,0.22395,0.5217,0.0,3.48,24.0,0.0
71157,5.154,4.755,4.421,1.203,15.289202543205613,10.882314349677538,121.09,0.16837,0.414,0.0,3.4433333333333334,,0.0
71159,5.154,3.963,4.421,1.103,15.094741780243929,12.359590738763355,121.13,0.21958,0.5486,0.0,3.4066666666666667,,0.0
71160,5.154,2.774,4.22,1.003,14.511619246170751,11.50626733637708,121.14,0.19535,0.518,0.0,3.37,19.0,0.0
71161,5.154,3.566,4.428,1.105,14.434033472319525,13.10919350746414,121.11,0.2302,0.5903,0.0,3.37,19.0,0.0
71162,5.154,4.359,4.428,1.207,14.648223430623666,11.24837806114214,121.19,0.17469,0.4272,0.0,3.3625,,0.0
71163,5.154,3.963,4.421,1.103,14.646056401436566,11.046272822480228,121.16,0.19808,0.4539,0.0,3.355,,0.0
71164,5.154,3.566,4.32,1.103,14.495139481005594,12.0282100046775,121.19,0.16185,0.4045,0.0,3.3475,,0.0
71165,4.757,1.188,3.812,0.802,13.314297636703916,11.547164522123065,121.2,0.1771,0.4263,0.0,3.34,15.0,0.0
71166,4.757,0.792,3.611,0.702,12.27860834569274,10.788238701761749,121.22,0.1665,0.4337,0.0,3.34,15.0,0.0
71167,4.757,2.377,4.226,0.905,12.274525841984918,11.59002087470428,121.18,0.21564,0.4917,0.0,3.3325,,0.0
71168,5.154,3.566,4.421,1.105,12.865968089389442,11.5324305120165,121.19,0.1826,0.4192,0.0,3.325,,0.0
71169,5.154,4.359,4.521,1.203,13.577277662572609,11.868096465935162,121.2,0.17828,0.4771,0.0,3.3175,,0.0
71170,5.154,4.359,4.421,1.103,14.015194363800827,12.815288461471035,121.17,0.23543,0.5876,0.0,3.31,13.0,0.0
71171,5.156,3.566,4.313,1.103,14.052036054660578,11.444584959599194,121.2,0.16358,0.4047,0.0,3.31,13.0,0.0
71172,5.154,2.774,4.313,1.003,13.809625238262404,14.119598348799764,121.21,0.18752,0.5098,0.0,3.3025,,0.0
71173,4.757,1.188,3.818,0.803,12.836537666783682,13.934472363546822,121.22,0.14268,0.7899,0.0,3.295,,0.0
71174,4.757,2.377,4.119,0.904,12.632676366748576,12.088225714487592,121.26,0.18134,0.4205,0.0,3.2874999999999996,,0.0
71175,4.757,2.377,4.213,1.003,12.547873456724004,11.88680429404847,121.25,0.16831,0.4108,0.0,3.28,9.0,0.0
71176,5.154,2.377,4.313,1.003,12.637611419706802,11.572587811001037,121.27,0.16386,0.4123,0.0,3.28,9.0,0.0
71177,5.154,3.17,4.313,1.003,12.938327993794761,11.48734793342135,121.27,0.16216,0.4178,0.0,3.255,,0.0
71178,5.154,3.17,4.22,1.003,13.120929595656333,10.936918938814465,121.27,0.17682,0.4064,0.0,3.23,,0.0
71179,5.154,3.963,4.428,1.107,13.580250716959434,10.969183437209354,121.24,0.20184,0.4885,0.0,3.205,,0.0
