07-07-2023 17:52:07 RAM 2314/30623MB (lfb 4922x4MB) SWAP 2/15311MB (cached 0MB) CPU [7%@729,9%@729,1%@728,2%@729,6%@728,3%@729,2%@729,1%@728,6%@720,1%@688,4%@728,6%@733] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.468C Tdiode@36.5C SOC2@43.656C SOC0@44.687C CV1@-256C GPU@41.718C SOC1@43.937C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1188mW/1188mW VIN_SYS_5V0 3818mW/3818mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
07-07-2023 17:52:08 RAM 2315/30623MB (lfb 4922x4MB) SWAP 2/15311MB (cached 0MB) CPU [6%@728,0%@729,3%@729,4%@729,2%@722,2%@729,0%@713,2%@729,6%@729,0%@729,2%@730,1%@744] EMC_FREQ 1%@665 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.406C Tdiode@36.25C SOC2@43.593C SOC0@44.468C CV1@-256C GPU@41.781C SOC1@43.812C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1188mW/1188mW VIN_SYS_5V0 3818mW/3818mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
07-07-2023 17:52:09 RAM 2311/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [6%@1474,0%@729,1%@729,0%@729,5%@729,1%@725,0%@726,2%@730,2%@728,1%@729,1%@744,3%@732] EMC_FREQ 2%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.468C Tdiode@36.25C SOC2@43.531C SOC0@44.531C CV1@-256C GPU@41.812C SOC1@43.843C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1188mW/1188mW VIN_SYS_5V0 3824mW/3820mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/803mW NC 0mW/0mW
07-07-2023 17:52:10 RAM 2312/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [9%@2193,0%@738,0%@728,0%@726,2%@728,1%@729,2%@729,2%@729,6%@729,1%@721,1%@729,3%@731] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.312C Tdiode@36.25C SOC2@43.5C SOC0@44.312C CV1@-256C GPU@41.843C SOC1@43.906C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1188mW/1188mW VIN_SYS_5V0 3818mW/3819mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
07-07-2023 17:52:12 RAM 2313/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [5%@2199,0%@733,0%@729,0%@737,4%@729,3%@729,2%@728,1%@724,4%@742,3%@730,3%@689,1%@729] EMC_FREQ 1%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.218C Tdiode@36.25C SOC2@43.437C SOC0@44.5C CV1@-256C GPU@41.656C SOC1@44.031C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/1108mW VIN_SYS_5V0 3818mW/3819mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
07-07-2023 17:52:13 RAM 2312/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [7%@729,0%@728,0%@729,0%@729,3%@729,2%@725,0%@729,1%@697,4%@729,0%@729,1%@737,3%@745] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.25C Tdiode@36.5C SOC2@43.5C SOC0@44.437C CV1@-256C GPU@41.843C SOC1@44.062C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/1056mW VIN_SYS_5V0 3717mW/3802mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
07-07-2023 17:52:14 RAM 2305/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [8%@1114,3%@1647,2%@1805,5%@1134,5%@1880,2%@1806,1%@729,3%@702,7%@729,6%@728,5%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.781C Tdiode@36.25C SOC2@43.593C SOC0@44.437C CV1@-256C GPU@41.906C SOC1@43.843C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1584mW/1131mW VIN_SYS_5V0 4019mW/3833mW NC 0mW/0mW VDDQ_VDD2_1V8AO 904mW/817mW NC 0mW/0mW
07-07-2023 17:52:15 RAM 2279/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [10%@878,8%@729,6%@729,8%@729,7%@729,4%@722,6%@729,5%@743,7%@731,5%@729,6%@729,9%@729] EMC_FREQ 4%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.687C Tdiode@36.25C SOC2@43.468C SOC0@44.312C CV1@-256C GPU@41.687C SOC1@43.843C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 1188mW/1138mW VIN_SYS_5V0 3924mW/3844mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/828mW NC 0mW/0mW
07-07-2023 17:52:16 RAM 2279/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [6%@2192,3%@729,1%@729,0%@730,3%@729,0%@726,0%@758,0%@729,3%@729,1%@727,0%@729,2%@729] EMC_FREQ 2%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.25C Tdiode@36.25C SOC2@43.312C SOC0@44.312C CV1@-256C GPU@41.718C SOC1@43.781C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/1100mW VIN_SYS_5V0 3717mW/3830mW NC 0mW/0mW VDDQ_VDD2_1V8AO 703mW/814mW NC 0mW/0mW
07-07-2023 17:52:17 RAM 2280/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [7%@2163,0%@729,0%@727,3%@729,3%@706,0%@729,1%@748,1%@730,5%@729,2%@725,0%@729,4%@716] EMC_FREQ 1%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.218C Tdiode@36.25C SOC2@43.25C SOC0@44.281C CV1@-256C GPU@41.75C SOC1@43.75C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/1069mW VIN_SYS_5V0 3717mW/3819mW NC 0mW/0mW VDDQ_VDD2_1V8AO 703mW/803mW NC 0mW/0mW
07-07-2023 17:52:18 RAM 2278/30623MB (lfb 4923x4MB) SWAP 2/15311MB (cached 0MB) CPU [6%@2026,0%@729,0%@728,0%@729,5%@689,4%@729,1%@730,2%@727,5%@729,1%@729,0%@724,4%@729] EMC_FREQ 1%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.25C Tdiode@36.25C SOC2@43.281C SOC0@44.25C CV1@-256C GPU@41.75C SOC1@43.718C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/1044mW VIN_SYS_5V0 3717mW/3809mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
