seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
66761,4.757,0.792,3.717,0.703,10.073451907289247,12.6020515006563,122.42,0.17669,0.4623,0.0,5.1325,,0.0
66762,4.757,0.792,3.717,0.802,10.071816334852448,12.968048965307576,122.44,0.21898,0.5306,0.0,5.13,2.0,0.0
66763,4.757,1.188,3.818,0.802,10.219771450228933,13.352964556570347,122.45,0.12886,0.7447,0.0,5.13,2.0,0.0
66764,4.757,0.792,3.717,0.802,10.17424001174973,15.113548990032541,122.4,0.25771,0.6242,0.0,5.1075,,0.0
66765,4.757,0.792,3.723,0.803,10.144468006663763,13.305757212506814,122.44,0.13582,0.7706,0.0,5.085,,0.0
66766,4.757,1.188,3.824,0.805,10.273327609394213,11.688299406722884,122.48,0.16905,0.4393,0.0,5.0625,,0.0
66768,4.757,0.792,3.818,0.802,10.242029325771822,13.434113638831754,122.45,0.13212,0.7491,0.0,5.04,2.0,0.0
66769,4.755,1.188,3.918,0.802,10.368320530311578,13.225859384683503,122.39,0.12823,0.7291,0.0,5.0575,,0.0
66770,4.757,1.188,3.818,0.802,10.42732437196092,12.272294138262508,122.53,0.17089,0.4385,0.0,5.075,,0.0
66771,4.757,0.792,3.717,0.802,10.319527059422681,13.72694462259683,122.48,0.24809,0.6066,0.0,5.0925,,0.0
66772,4.757,0.792,3.723,0.704,10.216468940960139,12.5434714938855,122.47,0.2177,0.5016,0.0,5.11,2.0,0.0
66773,4.757,0.792,3.717,0.703,10.142228258351517,12.518349405681908,122.53,0.17522,0.4735,0.0,5.11,2.0,0.0
66774,4.757,0.792,3.818,0.802,10.150259780870337,14.443518992304227,122.51,0.14076,0.7949,0.0,5.130000000000001,,0.0
66775,4.757,0.792,3.717,0.702,10.095581846493545,23.29653681005225,122.35,0.33107,0.8064,0.0,5.15,,0.0
66776,4.755,1.584,4.019,0.902,10.444907293062872,19.819090488093543,122.5,0.13198,0.7514,0.0,5.17,,0.0
66777,4.755,1.584,4.019,0.904,10.690035105398154,14.80853512619126,122.5,0.13106,0.7361,0.0,5.19,4.0,0.0
66778,5.152,4.357,4.636,1.207,12.08862457479373,12.45030458379852,122.51,0.16837,0.4417,0.0,5.19,4.0,0.0
66779,5.154,5.548,4.629,1.306,13.453137203048815,13.303260830570023,122.45,0.22593,0.5594,0.0,5.1850000000000005,,0.0
66780,5.152,5.942,4.722,1.406,14.583796042536251,14.217527425419862,122.45,0.14399,0.8068,0.0,5.18,,0.0
66781,5.154,6.341,4.622,1.306,15.435557229987406,13.823204134843309,122.41,0.132,0.7534,0.0,5.175,,0.0
66782,5.154,6.341,4.521,1.205,15.97119006108452,16.328813112775876,122.43,0.23516,0.606,0.0,5.17,28.0,0.0
66783,5.154,7.527,4.528,1.207,16.70463304284863,13.086454328377485,122.61,0.17386,0.4711,0.0,5.17,28.0,0.0
66784,5.154,7.926,4.528,1.207,17.337743130048096,13.384370584243435,122.58,0.23213,0.5897,0.0,5.166666666666667,,0.0
66785,5.154,7.53,4.722,1.306,17.75002019105831,11.665115077276846,122.63,0.16837,0.4099,0.0,5.163333333333333,,0.0
66787,5.154,7.926,4.823,1.406,18.217714133760385,11.604729709766005,122.51,0.16804,0.4149,0.0,5.16,34.0,0.0
66788,5.154,8.319,4.923,1.507,18.723299893647077,12.793782303314819,122.46,0.23243,0.5888,0.0,5.16,34.0,0.0
66789,5.55,8.322,5.124,1.607,19.287209925564515,12.204610031025888,122.51,0.16562,0.4092,0.0,5.135,,0.0
66790,5.154,7.133,4.939,1.509,19.12154694789278,14.744116268449316,122.46,0.22245,0.6429,0.0,5.109999999999999,,0.0
66791,5.154,7.53,4.83,1.408,19.061682863524346,11.885314116054678,122.52,0.16735,0.422,0.0,5.085,,0.0
66792,5.154,6.737,4.622,1.306,18.68887800446442,11.72547271926473,122.5,0.16333,0.4111,0.0,5.06,31.0,0.0
66793,5.154,6.737,4.622,1.306,18.42791460312381,13.167637999895462,122.44,0.2487,0.6079,0.0,5.06,31.0,0.0
66794,5.154,6.737,4.622,1.306,18.245240222186037,11.8902805837749,122.51,0.16489,0.4151,0.0,5.06,,0.0
66795,5.154,7.133,4.521,1.205,18.17556815553006,13.643570068164355,122.43,0.24377,0.6014,0.0,5.06,,0.0
66796,5.154,6.341,4.636,1.308,17.95459770887067,12.344509773366262,122.47,0.20372,0.4843,0.0,5.06,,0.0
66797,5.154,7.527,4.73,1.306,18.18331839620974,11.681332396585239,122.48,0.17808,0.4204,0.0,5.06,33.0,0.0
66798,5.154,8.319,4.823,1.406,18.63892287734719,11.933423908420115,122.47,0.16863,0.4344,0.0,5.06,33.0,0.0
66799,5.154,7.527,4.722,1.406,18.689946014143064,13.187132980411672,122.38,0.2331,0.585,0.0,5.0775,,0.0
66800,5.154,7.13,4.622,1.306,18.546562209900085,11.544342568596843,122.51,0.18111,0.4347,0.0,5.095,,0.0
66801,5.152,7.527,4.521,1.205,18.504093546930047,12.001074350720101,122.59,0.16852,0.4139,0.0,5.1125,,0.0
66802,5.152,7.923,4.737,1.308,18.68886548285107,13.193120051607893,122.56,0.22882,0.588,0.0,5.13,33.0,0.0
66803,5.152,8.319,4.931,1.507,19.054905837995804,12.276793994391054,122.57,0.2088,0.4928,0.0,5.13,33.0,0.0
66804,5.154,7.527,4.823,1.406,19.01143408659706,12.97346833805329,122.57,0.18601,0.5025,0.0,5.1475,,0.0
66805,5.154,7.13,4.622,1.306,18.771603860617923,12.717534347966597,122.57,0.22409,0.5365,0.0,5.165,,0.0
66806,5.154,7.13,4.722,1.406,18.66372270243254,12.06297619694678,122.6,0.1614,0.4014,0.0,5.1825,,0.0
66807,5.154,6.734,4.83,1.406,18.50180589170277,13.558566884886922,122.51,0.23204,0.5915,0.0,5.2,32.0,0.0
66808,5.154,5.944,4.737,1.408,18.124164124191932,12.792454779061348,122.54,0.22367,0.5388,0.0,5.2,32.0,0.0
66809,5.152,6.734,4.622,1.306,18.03111488693435,11.425476502452627,122.61,0.18314,0.4398,0.0,5.2175,,0.0
66810,5.152,7.527,4.521,1.205,18.143280420854047,11.506432108238876,122.59,0.16298,0.4122,0.0,5.234999999999999,,0.0
66811,5.154,7.923,4.521,1.205,18.341196294597836,13.267229149188156,122.55,0.22986,0.5876,0.0,5.2524999999999995,,0.0
66812,5.154,7.926,4.521,1.205,18.480637406218484,12.706750748720076,122.51,0.22348,0.54,0.0,5.27,33.0,0.0
66813,5.154,7.926,4.629,1.308,18.64154618435294,11.417513514767691,122.47,0.18812,0.4453,0.0,5.27,33.0,0.0
66814,5.154,8.322,4.838,1.509,18.99598232904706,11.35141849489572,122.56,0.17092,0.4135,0.0,5.305,,0.0
66815,5.55,8.719,5.132,1.708,19.629887630332945,11.585932680624461,122.58,0.16283,0.4108,0.0,5.34,,0.0
66816,5.154,7.133,5.024,1.507,19.38632134123306,11.837078736617933,122.58,0.16543,0.413,0.0,5.375,,0.0
66817,5.154,5.942,4.823,1.406,18.76792493886314,13.187891604661965,122.52,0.23197,0.589,0.0,5.41,32.0,0.0
66818,5.154,6.341,4.622,1.306,18.3644474572042,12.321567014279339,122.56,0.21673,0.5139,0.0,5.41,32.0,0.0
66820,5.152,5.942,4.629,1.308,17.96441322004294,12.004281971964845,122.6,0.17641,0.4742,0.0,5.423333333333334,,0.0
66821,5.154,5.944,4.528,1.207,17.624989254030055,11.94498480146876,122.54,0.2028,0.5322,0.0,5.4366666666666665,,0.0
66822,5.154,5.942,4.622,1.306,17.44469247782104,12.732492720832647,122.55,0.23543,0.584,0.0,5.45,32.0,0.0
66823,5.154,6.341,4.521,1.205,17.37758473447473,13.046955102271921,122.6,0.19514,0.525,0.0,5.45,32.0,0.0
66824,5.154,7.13,4.722,1.306,17.65790931413231,12.011500190055488,122.6,0.1909,0.4482,0.0,5.4425,,0.0
66825,5.154,5.942,4.722,1.406,17.52773651989262,11.691251995632323,122.61,0.16596,0.4119,0.0,5.4350000000000005,,0.0
66826,5.152,5.942,4.629,1.308,17.378715563924832,18.218468904151322,122.6,0.1586,0.7615,0.0,5.4275,,0.0
66827,5.154,6.737,4.528,1.207,17.452900894747383,16.31493238388673,122.57,0.23088,0.5872,0.0,5.42,31.0,0.0
66828,5.152,6.734,4.521,1.205,17.50063062632317,12.345391565371203,122.64,0.16789,0.4088,0.0,5.42,31.0,0.0
66829,5.152,7.13,4.622,1.306,17.71344143842622,12.215119014845627,122.59,0.16572,0.4403,0.0,5.41,,0.0
66830,5.154,7.923,4.421,1.205,18.010309006898357,12.834435575464436,122.56,0.22954,0.5818,0.0,5.4,,0.0
66831,5.154,7.923,4.722,1.406,18.368716304828848,12.05500818166901,122.58,0.20411,0.4918,0.0,5.39,,0.0
66832,5.152,8.319,4.838,1.509,18.803501413380193,12.07873196441873,122.61,0.16576,0.4096,0.0,5.38,34.0,0.0
66833,5.152,8.319,4.931,1.507,19.135150989366135,11.995529044656937,122.57,0.16621,0.4189,0.0,5.38,34.0,0.0
66834,5.154,7.923,4.823,1.406,19.186405692556296,13.252073023622131,122.54,0.22727,0.5876,0.0,5.3925,,0.0
66835,5.154,7.133,4.923,1.507,19.04558398478941,12.426801982971675,122.51,0.21597,0.5205,0.0,5.404999999999999,,0.0
66836,5.154,6.341,4.722,1.406,18.618808789352588,11.711506156111497,122.55,0.16306,0.4077,0.0,5.4174999999999995,,0.0
66837,5.154,6.341,4.622,1.306,18.260066152546813,13.60983592808237,122.54,0.23573,0.5902,0.0,5.43,30.0,0.0
66838,5.154,6.737,4.536,1.308,18.10254630678277,12.238576336332578,122.55,0.21203,0.494,0.0,5.43,30.0,0.0
66839,5.154,6.737,4.521,1.205,17.956882414747938,11.515051378353451,122.58,0.16246,0.4108,0.0,5.422499999999999,,0.0
66840,5.154,7.133,4.622,1.306,18.034317690323554,13.075421835942665,122.56,0.21348,0.5589,0.0,5.415,,0.0
66841,5.154,6.734,4.521,1.306,17.938522383226488,12.010803282809835,122.58,0.17571,0.4127,0.0,5.407500000000001,,0.0
66842,5.154,7.13,4.622,1.306,18.020565668258545,11.826978068202642,122.59,0.16961,0.4124,0.0,5.4,33.0,0.0
66843,5.152,7.923,4.823,1.507,18.435895967780983,12.203546334175453,122.57,0.18294,0.4899,0.0,5.4,33.0,0.0
66844,5.152,7.923,4.939,1.509,18.762027177446686,13.094924374835525,122.53,0.22899,0.5528,0.0,5.3925,,0.0
66845,5.154,6.341,4.521,1.205,18.29971902421268,11.64806234239801,122.55,0.16685,0.4123,0.0,5.385,,0.0
66846,5.152,6.734,4.722,1.306,18.18400331694888,12.08777326840976,122.54,0.17579,0.4833,0.0,5.3775,,0.0
66847,5.152,7.13,4.622,1.306,18.191802321864216,15.135690561745184,122.47,0.2945,0.6579,0.0,5.37,32.0,0.0
66848,5.154,6.338,4.622,1.306,17.960261625304952,11.172150503875017,122.57,0.16594,0.4127,0.0,5.37,32.0,0.0
66849,5.152,6.734,4.73,1.306,17.948783137713466,14.184611535980393,122.55,0.23999,0.5951,0.0,5.3625,,0.0
66850,5.152,6.734,4.536,1.207,17.852848196399425,12.178816149788894,122.59,0.19314,0.468,0.0,5.355,,0.0
66851,5.152,6.734,4.722,1.406,17.901193737479595,12.027100057564313,122.62,0.17669,0.4114,0.0,5.3475,,0.0
66852,5.154,7.13,4.722,1.306,18.024435616235717,11.70143222382119,122.63,0.16343,0.4212,0.0,5.34,31.0,0.0
66853,5.154,7.53,4.722,1.306,18.230704931365004,11.585148076939465,122.63,0.16906,0.4413,0.0,5.34,31.0,0.0
66854,5.154,6.737,4.823,1.406,18.197493451955502,11.541271853273166,122.58,0.16167,0.4071,0.0,5.3566666666666665,,0.0
66856,5.154,7.13,4.629,1.308,18.20454541636885,13.800660224740211,122.57,0.13187,0.7246,0.0,5.373333333333333,,0.0
66857,5.154,6.341,4.636,1.308,17.974881791458195,13.627164119960124,122.56,0.14208,0.791,0.0,5.39,32.0,0.0
66858,5.154,5.944,4.521,1.205,17.629617254020737,11.344306105202426,122.61,0.16333,0.414,0.0,5.39,32.0,0.0
66859,5.154,6.737,4.722,1.306,17.716432077814517,13.085749295859102,122.59,0.1699,0.7213,0.0,5.3825,,0.0
66860,5.154,6.737,4.823,1.406,17.83750245447016,11.52889990593577,122.64,0.16371,0.4202,0.0,5.375,,0.0
66861,5.154,6.737,4.622,1.306,17.831951718129115,13.108841067415177,122.57,0.21854,0.5651,0.0,5.3675,,0.0
66862,5.154,6.338,4.528,1.207,17.650466202690378,12.423668420286383,122.57,0.21865,0.5129,0.0,5.36,31.0,0.0
66863,5.152,5.942,4.528,1.308,17.434326341883263,11.336334887710759,122.6,0.17073,0.4148,0.0,5.36,31.0,0.0
66864,5.152,7.527,4.622,1.306,17.786128439318283,12.342921806539355,122.64,0.16923,0.4153,0.0,5.3325000000000005,,0.0
66865,5.152,7.923,4.722,1.306,18.1811899075228,12.964297125750099,122.62,0.20342,0.5418,0.0,5.305,,0.0
66866,5.154,7.527,4.622,1.306,18.30953293526596,13.098870879892601,122.58,0.2289,0.5778,0.0,5.2775,,0.0
66867,5.152,7.527,4.521,1.306,18.36847305468617,11.385937048262212,122.64,0.1767,0.4347,0.0,5.25,33.0,0.0
66868,5.154,7.923,4.629,1.308,18.56213113828032,11.738293485287759,122.65,0.16163,0.4241,0.0,5.25,33.0,0.0
66869,5.152,8.319,4.83,1.406,18.905591796796223,12.97621966581759,122.6,0.21512,0.5621,0.0,5.325,,0.0
66870,5.152,8.319,4.923,1.507,19.204214257757357,13.000967111762805,122.59,0.22713,0.5502,0.0,5.4,,0.0
66871,5.152,7.527,4.923,1.507,19.17564998043015,11.30097949353425,122.6,0.1648,0.4154,0.0,5.475,,0.0
66872,5.152,7.527,4.722,1.406,19.065054986301103,11.639110376397575,122.6,0.16617,0.4127,0.0,5.55,33.0,0.0
66873,5.154,7.133,4.722,1.306,18.84003849041077,11.736911701373058,122.59,0.18012,0.4897,0.0,5.55,33.0,0.0
66874,5.152,6.734,4.737,1.308,18.56732694328754,13.248335899499672,122.55,0.22962,0.5873,0.0,5.52,,0.0
66875,5.152,7.527,4.521,1.306,18.548928860301277,12.02083284946987,122.55,0.20302,0.4803,0.0,5.49,,0.0
66876,5.152,6.338,4.521,1.306,18.179350202210895,10.894519567157717,122.59,0.16116,0.4087,0.0,5.46,,0.0
66877,5.152,7.923,4.622,1.306,18.426445141547624,11.452107648074568,122.63,0.16542,0.4091,0.0,5.43,32.0,0.0
66878,5.152,7.923,4.722,1.306,18.629411599083337,12.648973923289578,122.59,0.22649,0.5451,0.0,5.43,32.0,0.0
66879,5.154,7.53,4.722,1.306,18.654188119358338,12.248758638981826,122.6,0.2175,0.5143,0.0,5.42,,0.0
66880,5.154,7.53,4.636,1.308,18.646331683550837,11.889980049219535,122.62,0.16671,0.4208,0.0,5.41,,0.0
66881,5.154,7.53,4.622,1.306,18.636032178485586,13.10836090981761,122.58,0.23202,0.5829,0.0,5.3999999999999995,,0.0
66882,5.154,7.926,4.923,1.507,18.89822252493991,12.55933940444721,122.61,0.22039,0.5236,0.0,5.39,33.0,0.0
66883,5.55,7.53,5.024,1.607,19.142055767457936,11.929545291007773,122.65,0.16776,0.4221,0.0,5.39,33.0,0.0
66884,5.154,7.13,4.722,1.406,18.923039037220555,13.697119724370967,122.59,0.23353,0.5895,0.0,5.38,,0.0
66885,5.152,6.734,4.629,1.308,18.593027326054386,12.073085755821468,122.62,0.20333,0.4731,0.0,5.37,,0.0
66887,5.152,5.942,4.536,1.207,18.06621912823807,13.511148300022455,122.57,0.23703,0.5888,0.0,5.36,31.0,0.0
66888,5.154,6.737,4.521,1.306,17.96175338976665,12.20314594683539,122.63,0.20349,0.4885,0.0,5.36,31.0,0.0
66889,5.154,7.13,4.622,1.306,18.03682737283665,11.820762741835178,122.61,0.16658,0.4312,0.0,5.4325,,0.0
66890,5.154,7.53,4.722,1.306,18.239379160985656,12.212090234314624,122.61,0.19774,0.5316,0.0,5.505000000000001,,0.0
66891,5.154,7.53,4.722,1.406,18.41116541268996,12.12122135525894,122.59,0.21981,0.554,0.0,5.577500000000001,,0.0
66892,5.154,6.341,4.528,1.207,18.05681578888297,13.30938659739767,122.57,0.24152,0.5935,0.0,5.65,32.0,0.0
66893,5.154,7.133,4.73,1.408,18.16727105221808,13.072742142035182,122.58,0.22678,0.5523,0.0,5.65,32.0,0.0
66894,5.154,8.322,4.823,1.406,18.628589736552655,13.622332498302649,122.58,0.12738,0.708,0.0,5.6375,,0.0
66895,5.154,8.322,4.823,1.406,18.951512815586856,12.958745122842465,122.54,0.22595,0.5318,0.0,5.625,,0.0
66896,5.154,6.737,4.722,1.406,18.671758970910798,11.820572903994476,122.61,0.1676,0.4138,0.0,5.6125,,0.0
66897,5.154,7.133,4.521,1.205,18.474131279637557,11.704651654249073,122.6,0.16348,0.4115,0.0,5.6,33.0,0.0
66898,5.154,7.133,4.629,1.308,18.399091895746288,12.678869362185203,122.58,0.22077,0.5546,0.0,5.6,33.0,0.0
66899,5.154,7.926,4.931,1.509,18.735364327022403,13.343619023860667,122.58,0.23658,0.5916,0.0,5.6475,,0.0
66900,5.154,7.926,4.923,1.507,18.967755028915683,12.081422127628947,122.64,0.17073,0.4168,0.0,5.695,,0.0
66901,5.154,6.737,4.622,1.306,18.623128520240975,11.43690265284371,122.64,0.17312,0.4171,0.0,5.7425,,0.0
66902,5.154,6.341,4.622,1.306,18.263089964168685,13.493167626947772,122.62,0.22365,0.5522,0.0,5.79,33.0,0.0
66903,5.154,6.341,4.622,1.306,18.01106297491808,13.143090217230164,122.59,0.2325,0.5615,0.0,5.79,33.0,0.0
66904,5.154,5.944,4.629,1.308,17.718244082442656,11.686844161156962,122.65,0.16798,0.4162,0.0,5.775,,0.0
66905,5.154,5.944,4.528,1.205,17.45207085770986,12.65532268309379,122.62,0.21447,0.5594,0.0,5.76,,0.0
66906,5.154,6.341,4.521,1.205,17.382749600396902,12.88354358621082,122.6,0.22721,0.5716,0.0,5.745,,0.0
66907,5.154,6.341,4.421,1.205,17.304224720277833,11.695862065049216,122.65,0.19795,0.4665,0.0,5.73,31.0,0.0
66908,5.154,6.341,4.622,1.306,17.339857304194485,11.582970681818317,122.65,0.16394,0.406,0.0,5.73,31.0,0.0
66909,5.154,7.133,4.521,1.205,17.54180011293614,13.747243960704576,122.63,0.21586,0.5466,0.0,5.715,,0.0
66910,5.154,7.13,4.636,1.308,17.747660079055297,14.79048605496517,122.58,0.27222,0.6355,0.0,5.7,,0.0
66911,5.152,7.527,4.722,1.406,18.06546205533871,12.055934161797135,122.64,0.18067,0.4885,0.0,5.6850000000000005,,0.0
66912,5.154,7.923,4.722,1.306,18.377323438737097,13.030603792247494,122.6,0.23568,0.5848,0.0,5.67,33.0,0.0
66913,5.152,7.13,4.722,1.306,18.357126407115967,12.912582050518624,122.63,0.22801,0.5639,0.0,5.67,33.0,0.0
66914,5.152,7.923,4.823,1.406,18.641188484981175,13.960219390329522,122.63,0.13783,0.7432,0.0,5.6975,,0.0
66915,5.152,8.319,4.83,1.406,18.960931939486823,13.39412697561812,122.68,0.13604,0.7813,0.0,5.725,,0.0
66916,5.154,7.923,4.737,1.408,19.039252357640777,11.88070598684591,122.68,0.18997,0.426,0.0,5.7525,,0.0
66918,5.154,5.942,4.622,1.306,18.434676650348543,12.635726967946754,122.64,0.22961,0.5485,0.0,5.78,32.0,0.0
66919,5.154,7.926,4.722,1.306,18.63667365524398,11.968787425004013,122.67,0.17,0.4175,0.0,5.8425,,0.0
66920,5.154,7.53,4.722,1.306,18.659271558670785,12.936710860743464,122.63,0.21703,0.5565,0.0,5.905,,0.0
66921,5.154,7.923,4.722,1.306,18.792990091069548,12.445768687664506,122.64,0.22148,0.5195,0.0,5.9675,,0.0
66922,5.152,7.13,4.629,1.308,18.620793063748685,11.656586561908247,122.66,0.16547,0.4059,0.0,6.03,33.0,0.0
66923,5.152,7.527,4.536,1.207,18.56115514462408,12.53850143351417,122.64,0.18833,0.5123,0.0,6.03,33.0,0.0
66924,5.152,7.923,4.823,1.406,18.784008601236856,12.37793359418675,122.67,0.16843,0.4107,0.0,6.01,,0.0
66925,5.154,8.319,4.823,1.406,19.0594060208658,12.475210155964238,122.62,0.19273,0.524,0.0,5.99,,0.0
66926,5.152,8.319,4.923,1.507,19.31188421460606,13.094590148447013,122.61,0.23188,0.5821,0.0,5.970000000000001,,0.0
66927,5.154,7.53,4.722,1.406,19.16191895022424,11.912151984642128,122.61,0.20419,0.485,0.0,5.95,33.0,0.0
66928,5.152,7.527,4.83,1.408,19.088443265156968,11.946092791512575,122.66,0.16583,0.4108,0.0,5.95,33.0,0.0
66929,5.154,6.737,4.73,1.408,18.770610285609877,12.69140557924217,122.63,0.1978,0.5285,0.0,5.9725,,0.0
66930,5.154,7.527,4.722,1.306,18.752127199926914,13.092500379576046,122.6,0.13633,0.7797,0.0,5.995,,0.0
66931,5.154,6.341,4.622,1.306,18.35338903994884,13.272174141136206,122.63,0.13711,0.787,0.0,6.0175,,0.0
66932,5.154,6.737,4.521,1.205,18.132472327964187,11.337437511286799,122.67,0.16773,0.4128,0.0,6.04,32.0,0.0
66933,5.154,6.734,4.722,1.306,18.06753062957493,11.86069384645996,122.66,0.18127,0.4932,0.0,6.04,32.0,0.0
66934,5.154,6.734,4.629,1.308,17.99477144070245,10.993846692535035,122.69,0.16371,0.4063,0.0,6.0375,,0.0
66935,5.152,7.527,4.73,1.406,18.240840008491716,11.59573019087766,122.67,0.16359,0.4267,0.0,6.035,,0.0
66936,5.152,6.734,4.722,1.406,18.1727880059442,12.557788018829728,122.61,0.21796,0.5709,0.0,6.032500000000001,,0.0
66937,5.152,6.734,4.622,1.306,18.06515160416094,12.843859093321019,122.61,0.23013,0.5677,0.0,6.03,32.0,0.0
66938,5.152,7.13,4.521,1.205,18.048006122912657,11.626747728306377,122.65,0.16426,0.4137,0.0,6.03,32.0,0.0
66939,5.152,6.734,4.521,1.306,17.94750428603886,13.09714012956636,122.58,0.21629,0.5545,0.0,6.01,,0.0
66940,5.152,6.734,4.636,1.308,17.912253000227203,12.363311855108886,122.6,0.21165,0.4995,0.0,5.99,,0.0
