minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1113,24.513082257968808,26.924253732185623,12.131837858373455,0.0
1115,25.877243811289972,27.469481347514602,12.48401122078514,0.0
1116,25.473111172105792,27.696732396521885,13.160880809182476,0.0
1117,25.349638045411464,28.407270899560324,12.868459430456841,0.0
1118,26.433063267280076,28.215847041112028,13.728641746574853,0.0
1119,25.74789228767319,27.780925611536748,12.62506939992317,0.0
1120,26.098817642965184,26.933288262521952,12.862946910900146,0.0
1121,27.443500646221974,26.41295939255446,12.580962114968527,0.0
1122,23.90078138359327,27.41710399638615,12.657891869461677,0.0
1123,24.76141522705343,28.523437643806336,12.84559550178273,0.0
1124,23.761949017441147,27.029355270380048,12.39261550975637,0.0
1125,,,,
