minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
56,27.63198967849902,12.207684493611664,29.741734439161498
57,27.679917247139908,9.110820840329392,30.21439651275909
58,28.104691976389876,11.97022211382767,30.15850478555789
59,26.546055606932264,14.35173843509419,30.088645801324706
60,28.085501136347222,12.433514215861301,30.283737446874248
