minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1154,,,,,
1156,12.127144582229828,,7.540234883795621,10.420623540386003,6.789387523289605
1157,3.6519188540132217,,5.225553544099951,5.625549729248867,6.655197970402051
1158,8.973038398505512,,7.188525899381781,6.850143805266327,11.615559261171759
1159,3.599028260049569,,6.708825632428569,3.8774664765316436,5.887590634267208
1160,5.2860049881721425,,5.504685216027127,5.358276177557279,6.5763217110866306
1161,6.61731032798874,,6.90243257177103,8.414962543075818,6.182517348744169
1162,8.50294580387643,,7.043736206818034,6.821037513822231,7.003644704053705
1163,7.132247166192642,,3.7657236573240147,3.5603159178388792,8.489464891520146
1164,3.0552959671160465,,4.495923289495313,6.014859141713648,4.652200303595072
1165,5.215169768527919,,6.241240510797815,4.5662997085398915,3.1901088129051094
1166,3.329415362471915,,3.1042508008307896,2.7122159064437676,0.30351911115948205
1167,3.7839495987205867,,3.912974981661607,0.39710850631224776,-1.378615800934222
1168,6.832486489067188,,2.778795062006883,0.524075145292664,-4.094639775225533
1169,,,,,
