minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1154,23.465232156706687,,1.985060907841697,1.5374766416380954,6.118555058047624
1156,47.786681170338085,,2.3646105443418954,2.4341693128760844,8.522710330975247
1157,23.838539758536342,,1.8092285407827364,1.9521370181439415,6.080599038236474
1158,40.49937540018541,,2.304044281326989,2.444746412417917,10.506379514369575
1159,25.859187574550354,,1.643599060188927,2.050302024992304,9.032097268180392
1160,27.653357131481677,,1.3836628629034298,1.3548861621755575,7.145358288914765
1161,30.199678655744478,,1.5300474675907085,1.856244987518837,6.735835242926174
1162,38.09714717923316,,2.827739456233,3.6008066094224893,10.626873889776034
1163,43.71299106295156,,1.885198663188707,1.9482234266455667,9.340965017224566
1164,22.69128926529118,,1.5968258166913054,1.4835276221705256,7.601250254444837
1165,37.491327702903064,,2.3298590955273744,1.7555142724763544,7.428286212936862
1166,45.08254643821317,,1.5341884105446262,2.1473554901194225,7.34875315838376
1167,29.83139077603256,,1.6791653212433137,1.3941289290382295,5.205239322553654
1168,55.15638803917617,,2.122453467810571,2.664523048754806,10.021995857883477
