timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-20 00:08:25,4.755,0.792,4.83,0.704,11.081,1.55,,0
2023-09-20 00:08:26,4.755,0.792,4.73,0.704,11.022176470588235,1.55,,0
2023-09-20 00:08:27,4.755,0.792,5.14,0.805,11.236707762557078,1.55,,0
2023-09-20 00:08:29,4.757,0.792,5.14,0.704,11.29841018555073,1.55,2.0,0
2023-09-20 00:08:30,4.755,0.792,5.14,0.704,11.331798745086727,1.5375,,0
2023-09-20 00:08:31,4.755,0.792,5.14,0.704,11.351927216039877,1.525,,0
2023-09-20 00:08:32,4.755,0.792,5.14,0.704,11.364701029711142,1.5125,,0
2023-09-20 00:08:33,4.755,0.792,5.132,0.704,11.370526550477175,1.5,0.0,0
2023-09-20 00:08:34,4.755,0.792,5.032,0.704,11.343164424870613,1.5,0.0,0
2023-09-20 00:08:35,4.755,0.792,4.931,0.704,11.293409648114105,1.49,,0
2023-09-20 00:08:36,4.755,0.792,4.73,0.704,11.197796162662117,1.48,,0
2023-09-20 00:08:37,4.755,0.792,4.73,0.704,11.131844457369127,1.47,,0
2023-09-20 00:08:38,4.755,0.792,4.83,0.704,11.11644188617027,1.46,0.0,0
2023-09-20 00:08:39,4.757,0.792,4.73,0.704,11.076135956202421,1.46,0.0,0
2023-09-20 00:08:40,4.755,0.792,4.73,0.704,11.047459023841395,1.4525,,0
2023-09-20 00:08:41,4.755,0.792,4.73,0.704,11.02745483691345,1.4449999999999998,,0
2023-09-20 00:08:42,4.755,0.792,4.73,0.704,11.013485889805958,1.4375,,0
2023-09-20 00:08:43,4.755,0.792,4.73,0.704,11.003724226839458,1.43,0.0,0
2023-09-20 00:08:44,4.755,0.792,4.73,0.704,10.99689917898711,1.43,0.0,0
2023-09-20 00:08:45,4.755,0.792,4.73,0.704,10.992125616357173,1.42,,0
2023-09-20 00:08:46,4.755,0.792,4.73,0.704,10.98878606615807,1.41,,0
2023-09-20 00:08:47,4.755,0.792,4.73,0.704,10.986449332689679,1.4,,0
2023-09-20 00:08:48,4.755,0.792,4.73,0.704,10.984814085336058,1.39,0.0,0
2023-09-20 00:08:49,4.755,0.792,4.73,0.704,10.983669640481088,1.39,0.0,0
2023-09-20 00:08:51,4.755,0.792,4.73,0.704,10.982868640917223,1.38,,0
2023-09-20 00:08:52,4.755,0.792,4.73,0.704,10.982307996011626,1.37,,0
2023-09-20 00:08:53,4.755,0.792,4.73,0.704,10.981915571420991,1.36,0.0,0
2023-09-20 00:08:54,4.755,0.792,4.73,0.704,10.9816408873596,1.36,0.0,0
2023-09-20 00:08:55,4.755,0.792,4.73,0.704,10.981448614960732,1.3525,,0
2023-09-20 00:08:56,4.755,0.792,4.73,0.704,10.981314027439,1.3450000000000002,,0
2023-09-20 00:08:57,4.755,0.792,4.73,0.704,10.981219817720904,1.3375000000000001,,0
2023-09-20 00:08:58,4.755,0.792,4.73,0.704,10.981153871676307,1.33,0.0,0
2023-09-20 00:08:59,4.755,0.792,4.73,0.704,10.98110770981654,1.33,0.0,0
2023-09-20 00:09:00,4.755,0.792,4.73,0.704,10.981075396696708,1.3225,,0
2023-09-20 00:09:01,4.755,0.792,4.73,0.704,10.981052777602011,1.315,,0
2023-09-20 00:09:02,4.755,0.792,4.73,0.704,10.981036944279422,1.3075,,0
2023-09-20 00:09:03,4.755,0.792,4.73,0.704,10.981025860975025,1.3,0.0,0
2023-09-20 00:09:04,4.755,0.792,4.73,0.704,10.981018102672438,1.3,0.0,0
2023-09-20 00:09:05,4.755,0.792,4.73,0.704,10.981012671865768,1.295,,0
2023-09-20 00:09:06,4.755,0.792,4.73,0.704,10.981008870303619,1.29,,0
2023-09-20 00:09:07,4.755,0.792,4.73,0.704,10.981006209211346,1.2850000000000001,,0
2023-09-20 00:09:08,4.755,0.792,4.73,0.704,10.981004346447362,1.28,0.0,0
2023-09-20 00:09:09,4.755,0.792,4.73,0.704,10.981003042512869,1.28,0.0,0
2023-09-20 00:09:11,4.755,0.792,4.73,0.704,10.981002129758869,1.2733333333333334,,0
2023-09-20 00:09:12,4.755,0.792,4.73,0.704,10.98100149083114,1.2666666666666666,,0
2023-09-20 00:09:13,4.755,0.792,4.73,0.704,10.981001043581767,1.26,0.0,0
2023-09-20 00:09:14,4.755,0.792,4.73,0.704,10.98100073050722,1.26,0.0,0
2023-09-20 00:09:15,4.755,0.792,4.73,0.704,10.981000511355045,1.275,,0
2023-09-20 00:09:16,4.755,0.792,4.73,0.704,10.98100035794853,1.29,,0
2023-09-20 00:09:17,4.755,0.792,4.73,0.704,10.981000250563971,1.3050000000000002,,0
2023-09-20 00:09:18,4.755,0.792,4.73,0.704,10.98100017539478,1.32,0.0,0
2023-09-20 00:09:19,4.755,0.792,4.73,0.704,10.981000122776345,1.32,0.0,0
2023-09-20 00:09:20,4.755,0.792,4.83,0.704,11.011000086128504,1.3125,,0
2023-09-20 00:09:21,4.755,0.792,4.73,0.704,11.002000060251092,1.3050000000000002,,0
2023-09-20 00:09:22,4.755,0.792,4.73,0.704,10.995700042156724,1.2975,,0
2023-09-20 00:09:23,4.755,0.792,4.73,0.704,10.991290029500377,1.29,0.0,0
2023-09-20 00:09:24,4.755,0.792,4.73,0.704,10.98820302064569,1.29,0.0,0
2023-09-20 00:09:25,4.755,0.792,4.73,0.704,10.986042114449743,1.2850000000000001,,0
2023-09-20 00:09:26,5.152,1.98,5.14,0.905,11.643329480591843,1.28,,0
2023-09-20 00:09:27,4.757,0.792,4.73,0.704,11.445230636313651,1.275,,0
2023-09-20 00:09:28,4.755,0.792,4.73,0.704,11.30596144537003,1.27,1.0,0
2023-09-20 00:09:29,5.152,2.376,5.342,1.006,12.07697301195095,1.27,1.0,0
2023-09-20 00:09:30,5.152,3.169,5.544,1.107,12.945481108517003,1.2650000000000001,,0
2023-09-20 00:09:31,5.548,5.15,5.745,1.308,14.38713677613775,1.26,,0
2023-09-20 00:09:32,5.152,6.338,5.745,1.207,15.603595743400291,1.255,,0
2023-09-20 00:09:34,5.152,6.734,5.644,1.207,16.54361702043639,1.25,19.0,0
2023-09-20 00:09:35,5.152,7.527,5.644,1.207,17.439531914342957,1.325,,0
2023-09-20 00:09:36,5.548,7.13,5.846,1.308,18.15727234006109,1.4,,0
2023-09-20 00:09:37,5.548,7.923,5.947,1.408,18.957890638059176,1.475,,0
2023-09-20 00:09:38,5.548,7.923,5.846,1.408,19.48802344664903,1.55,33.0,0
2023-09-20 00:09:39,5.548,7.923,5.846,1.408,19.85911641265805,1.55,33.0,0
2023-09-20 00:09:40,5.152,7.13,5.644,1.207,19.641281488859104,1.5975000000000001,,0
2023-09-20 00:09:41,5.152,6.734,5.544,1.207,19.339997042199887,1.645,,0
2023-09-20 00:09:42,5.152,6.338,5.644,1.207,19.040297929538887,1.6925,,0
2023-09-20 00:09:43,5.548,6.338,5.846,1.308,19.04020855067722,1.74,30.0,0
2023-09-20 00:09:44,5.152,7.13,5.846,1.308,19.158945985474254,1.74,30.0,0
2023-09-20 00:09:45,5.548,7.923,5.947,1.411,19.659962189832573,1.805,,0
2023-09-20 00:09:46,5.152,7.923,5.745,1.308,19.80037353288292,1.87,,0
2023-09-20 00:09:47,5.152,7.923,5.846,1.308,19.92896147301812,1.935,,0
2023-09-20 00:09:48,5.152,7.923,5.745,1.308,19.98867303111271,2.0,34.0,0
2023-09-20 00:09:49,5.55,7.13,5.846,1.308,19.942271121778884,2.0,34.0,0
2023-09-20 00:09:50,5.154,6.737,5.644,1.207,19.582189785245145,2.04,,0
2023-09-20 00:09:51,5.152,6.734,5.544,1.207,19.29863284967156,2.08,,0
2023-09-20 00:09:52,5.548,6.338,5.846,1.308,19.221042994770084,2.12,,0
2023-09-20 00:09:53,5.152,6.338,5.745,1.207,18.987330096339043,2.16,31.0,0
2023-09-20 00:09:54,5.152,5.942,5.544,1.107,18.614631067437312,2.16,31.0,0
2023-09-20 00:09:55,5.152,6.734,5.644,1.207,18.651341747206118,2.2175000000000002,,0
2023-09-20 00:09:56,5.152,6.734,5.544,1.207,18.647039223044285,2.2750000000000004,,0
2023-09-20 00:09:57,5.152,5.942,5.644,1.207,18.436427456130996,2.3325,,0
