timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1692883912135,sensor,all,0,13,10649,58202,2148940,2148940
1692883912135,sensor,all,0,12,10666,72917,2126615,2126615
1692883912135,sensor,all,0,15,10596,57238,2061547,2061547
1692883912135,sensor,all,0,14,10662,49414,2041031,2041031
1692883912135,sensor,all,0,17,519531,1975051,2021839,2021839
1692883912135,sensor,all,0,0,16684,73633,1989662,1989662
1692883912135,sensor,all,0,16,181134,1953047,1977265,1977265
1692883912135,sensor,all,0,1,7109,41455,1885534,1885534
1692883912135,sensor,all,0,19,10654,34597,1884047,1884047
1692883912135,sensor,all,0,2,10756,55577,1814259,1814259
1692883912135,sensor,all,0,18,3396,31571,1794621,1794621
1692883912135,sensor,all,0,3,3502,31892,1841029,1841029
1692883912135,sensor,all,0,22,3530,32372,1828733,1828733
1692883912135,sensor,all,0,4,10551,57412,1789224,1789224
1692883912135,sensor,all,0,5,3451,32799,1764867,1764867
1692883912135,sensor,all,0,23,10623,34196,1750322,1750322
1692883912135,sensor,all,0,20,3443,31747,1770811,1770811
1692883912135,sensor,all,0,6,10637,50452,1729420,1729420
1692883912135,sensor,all,0,7,3440,31678,1721153,1721153
1692883912135,sensor,all,0,21,3414,31699,1747922,1747922
1692883912135,sensor,all,0,8,3443,31540,1761527,1761527
1692883912135,sensor,all,0,9,3481,49860,1736306,1736306
1692883912135,sensor,all,0,11,6419,70179,1667642,1667642
1692883912135,sensor,all,0,10,3466,32513,1701203,1701203
1692883913135,sensor,all,0,13,5360411,9502735,976551332,976551332
1692883913135,sensor,all,0,12,4166554,7166154,976543025,976543025
1692883913135,sensor,all,0,15,104960058,98331083,976538366,976538366
1692883913135,sensor,all,0,14,51872269,73558631,976508897,976508897
1692883913135,sensor,all,0,17,322019,2466028,976485865,976485865
1692883913135,sensor,all,0,0,2568024,4015226,976501348,976501348
1692883913135,sensor,all,0,16,2546056,5807494,976503540,976503540
1692883913135,sensor,all,0,1,383964,1028797,976473964,976473964
1692883913135,sensor,all,0,19,393407,1999296,976459383,976459383
1692883913135,sensor,all,0,2,2625779,8484885,976448934,976448934
1692883913135,sensor,all,0,18,71220381,71546208,976448268,976448268
1692883913135,sensor,all,0,3,370623,1454424,976482197,976482197
1692883913135,sensor,all,0,22,76353,432105,976494608,976494608
1692883913135,sensor,all,0,4,329501667,132562882,976443346,976443346
1692883913135,sensor,all,0,5,1808927,5501053,976476355,976476355
1692883913135,sensor,all,0,23,402776,1036821,976482034,976482034
1692883913135,sensor,all,0,20,653006,2542466,976498097,976498097
1692883913135,sensor,all,0,6,13134244,22979542,976449234,976449234
1692883913135,sensor,all,0,7,33602050,46646920,976464587,976464587
1692883913135,sensor,all,0,21,76459,340779,976481627,976481627
1692883913135,sensor,all,0,8,23311345,25808244,976498254,976498254
1692883913135,sensor,all,0,9,4046614,7438082,976480663,976480663
1692883913135,sensor,all,0,11,2523895,5795568,976479418,976479418
1692883913135,sensor,all,0,10,4530382,9163489,976514275,976514275
1692883914135,sensor,all,0,13,257678,1251879,1976868728,1976868728
1692883914135,sensor,all,0,12,207694,1035172,1976859556,1976859556
1692883914135,sensor,all,0,15,632642,882725,1976855361,1976855361
1692883914135,sensor,all,0,14,70129215,64198415,1976827267,1976827267
1692883914135,sensor,all,0,17,455532,2451993,1976810193,1976810193
1692883914135,sensor,all,0,0,1642007,2405181,1976819563,1976819563
1692883914135,sensor,all,0,16,758720,3758986,1976828424,1976828424
1692883914135,sensor,all,0,1,101618,499594,1976806998,1976806998
1692883914135,sensor,all,0,19,411603,2100488,1976794198,1976794198
1692883914135,sensor,all,0,2,1681025,5718041,1976783198,1976783198
1692883914135,sensor,all,0,18,1087071,3638119,1976776232,1976776232
1692883914135,sensor,all,0,3,857293,2204800,1976774179,1976774179
1692883914135,sensor,all,0,22,141542,640209,1976793483,1976793483
1692883914135,sensor,all,0,4,1373675,3315446,1976737808,1976737808
