timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1692883912135,sensor,all,0,21,303562752,1633044,1633044
1692883913135,sensor,all,0,21,88747278336,976485467,976485467
1692883914135,sensor,all,0,21,82800279552,1976753209,1976753209
1692883915136,sensor,all,0,21,85239005184,2977156804,2977156804
1692883916136,sensor,all,0,21,85123399680,3977419793,3977419793
1692883917136,sensor,all,0,21,90531168256,4977709489,4977709489
1692883918137,sensor,all,0,21,98328379392,5977973029,5977973029
1692883919137,sensor,all,0,21,110534066176,6978321924,6978321924
1692883920137,sensor,all,0,21,107372347392,7978620824,7978620824
1692883921138,sensor,all,0,21,104325709824,8979116744,8979116744
1692883922138,sensor,all,0,21,101004869632,9978969504,9978969504
1692883923138,sensor,all,0,21,138158014464,10978080954,10978080954
1692883924141,sensor,all,0,21,257130758144,11981517328,11981517328
1692883925382,sensor,all,0,21,368228433920,13222190070,13222190070
1692883926383,sensor,all,0,21,334415527936,14223671627,14223671627
1692883927385,sensor,all,0,21,343115825152,15225110556,15225110556
1692883928387,sensor,all,0,21,386143617024,16226808826,16226808826
1692883929390,sensor,all,0,21,419535257600,17230536666,17230536666
1692883930394,sensor,all,0,21,453601656832,18234996224,18234996224
1692883931396,sensor,all,0,21,478152753152,19237321259,19237321259
1692883932399,sensor,all,0,21,494759313408,20238783516,20238783516
1692883933401,sensor,all,0,21,523445993472,21241534537,21241534537
1692883934403,sensor,all,0,21,477439983616,22243060912,22243060912
1692883935410,sensor,all,0,21,497469882368,23250775357,23250775357
1692883936413,sensor,all,0,21,537472794624,24253227279,24253227279
1692883937416,sensor,all,0,21,545782235136,25256420298,25256420298
1692883938419,sensor,all,0,21,438121005056,26259455317,26259455317
1692883939422,sensor,all,0,21,441333841920,27262149058,27262149058
1692883940424,sensor,all,0,21,461921058816,28264631782,28264631782
1692883941427,sensor,all,0,21,526264041472,29266706257,29266706257
1692883942430,sensor,all,0,21,519932477440,30269601033,30269601033
1692883943432,sensor,all,0,21,527897460736,31272950719,31272950719
1692883944436,sensor,all,0,21,452665540608,32277089295,32277089295
1692883945438,sensor,all,0,21,465696980992,33280035201,33280035201
1692883946441,sensor,all,0,21,494220607488,34281405705,34281405705
1692883947444,sensor,all,0,21,536099160064,35283592151,35283592151
1692883948446,sensor,all,0,21,511343591424,36286398801,36286398801
1692883949449,sensor,all,0,21,484769529856,37291458235,37291458235
1692883950451,sensor,all,0,21,484426645504,38293454305,38293454305
1692883951454,sensor,all,0,21,436217839616,39297750860,39297750860
1692883952457,sensor,all,0,21,463756853248,40300577565,40300577565
1692883953459,sensor,all,0,21,488993718272,41302235990,41302235990
1692883954462,sensor,all,0,21,498531827712,42302783367,42302783367
1692883955466,sensor,all,0,21,448127565824,43305793636,43305793636
1692883956468,sensor,all,0,21,335777890304,44308447226,44308447226
1692883957471,sensor,all,0,21,346788462592,45311407849,45311407849
1692883958474,sensor,all,0,21,331447795712,46314555888,46314555888
1692883959477,sensor,all,0,21,429414416384,47316796737,47316796737
1692883960480,sensor,all,0,21,428090327040,48320189152,48320189152
