timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz
2023-04-17 22:17:07.933000844,2.1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1218580.75,800103,3567926,915594.5780102971,3567926,2917687,927369,801769,800258,800658,800103,800297,800221,800215,806327,800139
2023-04-17 22:17:09.964842761,2.1,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2056681.8333333333,945011,3326611,644343.869327012,1973317,945011,1965138,1041974,1654636,3326611,2564741,2448325,1965785,1805608,2320157,2668879
2023-04-17 22:17:11.952825142,2.01,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2340398.8333333335,967670,3961085,909638.0391659305,1938165,1010387,2112187,3961085,2439535,3742005,967670,2242305,1446090,3070250,2634904,2520203
2023-04-17 22:17:13.940804708,2.01,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2248450.4166666665,1271150,3931959,947403.0322806531,3778056,3586953,1578589,3931959,1585033,2784998,1547247,1820622,1513370,1271150,1648070,1935358
2023-04-17 22:17:15.944819255,2.01,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1915692.5,953500,3878780,993198.4268340257,2605459,1113522,1693852,2220619,1369287,953500,966228,2323037,1205367,990745,3878780,3667914
2023-04-17 22:17:17.940837478,1.93,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2242474.1666666665,816506,3985079,1082512.7240916411,2761377,1034569,2529762,3774504,1785532,816506,1482222,2245301,1633954,1087636,3985079,3773248
2023-04-17 22:17:19.94082557,1.93,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1953736.8333333333,963642,4017219,885126.0586170605,3124525,1273450,1014004,2312814,1608169,1655291,1150205,4017219,1764723,963642,2607713,1953087
2023-04-17 22:17:21.948884076,1.78,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2041488.3333333333,1003183,3800335,1011818.0653797017,3800335,1436773,3553049,1419328,1629632,3330915,1008195,1099459,1248259,1003183,2849917,2118815
2023-04-17 22:17:23.952832323,1.78,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2242930.1666666665,912195,4013578,1025507.2366225111,2115336,3748212,4013578,1883478,1042276,912195,2064708,3618100,1639020,1053593,2187032,2637634
2023-04-17 22:17:25.976826633,1.78,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1746035.1666666667,856958,3916743,831529.6934825231,982649,980979,856958,867295,1608172,1756302,2316509,3916743,1777966,2260242,1471292,2157315
2023-04-17 22:17:27.948825602,1.72,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2125792.5,895949,3256782,874836.7339228217,1991669,2988569,1439809,2895656,895949,926105,984920,2719693,1617864,2777853,3256782,3014641
2023-04-17 22:17:29.952825392,1.72,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1849004.6666666667,974814,3914947,834655.4492749622,2201428,3914947,1263849,2342050,1504292,1191084,1824852,1071836,974814,2905254,1717938,1275712
2023-04-17 22:17:31.952845402,1.74,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1631064.3333333333,1002089,2783214,666708.1042871927,1040115,1002089,1506325,2692291,1305711,1060608,1109485,1338434,1264393,2783214,2718245,1751862
2023-04-17 22:17:33.956802738,1.74,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1762755.6666666667,965018,3829763,917531.2392487729,1228482,967603,1539376,1406692,965018,984752,1216591,2230069,3829763,2925177,2815798,1043747
2023-04-17 22:17:35.944856728,1.74,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2147424.6666666665,977894,3942947,842108.0514952078,1399147,1348468,1389879,2693431,977894,1637195,3160596,2707188,2044958,3942947,1900358,2567035
2023-04-17 22:17:37.968823934,1.68,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2578780.8333333335,1100049,3664125,863833.106160929,2016481,3276086,3450323,1726246,1100049,3102886,3525349,2180163,1353119,2332543,3664125,3218000
2023-04-17 22:17:39.972802213,1.68,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1976740.5833333333,888524,4066396,847128.8010486224,1859871,1840153,1340340,2897610,1252945,1088082,1743960,2083496,888524,2058725,2600785,4066396
2023-04-17 22:17:41.944819738,1.62,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1910333.9166666667,992319,3982465,929092.3916519694,1183164,1147606,992319,1844863,1792674,1401040,1838557,3759375,3982465,2026839,1581848,1373257
2023-04-17 22:17:43.972807379,1.62,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1929726.0,934683,3671143,802628.2911978413,1439324,1071761,2409627,3671143,1445584,1708026,2663200,2457065,934683,2663261,1649050,1043988
2023-04-17 22:17:45.97280616,1.62,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1874857.3333333333,831402,3471324,842834.7929073777,1213576,831402,877923,1510667,2632544,1680599,2977590,1840344,1254126,2812507,1395686,3471324
2023-04-17 22:17:47.956994837,1.49,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1776576.75,839987,3939127,921973.6569691246,1368269,1629256,839987,2530208,962331,1276307,1906072,3159307,1336460,1465534,906063,3939127
2023-04-17 22:17:49.968840884,1.49,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1915877.6666666667,872224,4002705,1070417.7846773453,1279973,3392525,1313284,3433388,1289402,872224,1984916,2377708,944573,4002705,1028506,1071328
2023-04-17 22:17:51.948834308,1.45,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2524753.4166666665,892894,4034043,1027077.0275409775,2351830,3773450,2218609,3496401,892894,2953620,1417291,1062944,2047206,4034043,2385560,3663193
2023-04-17 22:17:53.964831712,1.45,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1884726.4166666667,836347,4042866,1179931.6092522382,3954796,1024382,1050297,4042866,1497026,1005750,836347,2604052,972485,3279916,1187405,1161395
2023-04-17 22:17:55.964810208,1.45,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1861615.0,887207,3996712,903875.0091766007,1837151,2500489,1561573,3074431,905115,1601052,887207,892627,1517641,3996712,2152532,1412850
2023-04-17 22:17:57.952815349,1.34,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1873631.8333333333,871044,3704719,1051639.8124548027,908825,3414458,3377760,1040106,1375332,966541,2366538,970334,871044,1250262,2237663,3704719
2023-04-17 22:17:59.976825258,1.34,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1630148.25,971529,3031744,703598.2543460822,1259550,2803338,1149377,2532027,1051387,971529,1590830,3031744,1434112,1563581,1173901,1000403
2023-04-17 22:18:01.96882154,1.23,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1927100.0833333333,909718,3814283,988127.0801371703,909718,3157604,1228680,3598693,3814283,1141428,1240886,1060501,1431180,1710499,2225536,1606193
2023-04-17 22:18:03.960805352,1.23,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1984030.8333333333,952966,3984722,1144114.0862490386,3889142,1984602,1022302,1183898,1068110,952966,1632943,1023999,978596,2651342,3435748,3984722
2023-04-17 22:18:05.96483081,1.23,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1338388.3333333333,962047,2010999,380669.10363011545,1279229,2010999,1301474,1545888,962047,1811125,990057,1014088,1204383,1960210,1004807,976353
2023-04-17 22:18:07.980825913,1.13,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1429149.3333333333,905627,2735906,583160.8836113657,1071837,1876328,1032931,2735906,926715,905627,967894,1662818,2360322,1401211,1192498,1015705
2023-04-17 22:18:09.98483207,1.13,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014616.75,968494,3556439,816032.1495023061,968494,2222194,1545065,1775090,1510241,3158013,1041443,1362289,1678580,3045442,2312111,3556439
2023-04-17 22:18:11.984803581,1.12,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1952906.0,942574,3564662,768014.7987299246,1188520,2688275,1688376,2338845,1226490,942574,1115588,1567027,2090761,2728751,2295003,3564662
2023-04-17 22:18:13.968823765,1.12,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2028498.4166666667,990296,4010577,1100632.8486352342,1045736,998642,3812703,4010577,1240307,990296,2295386,1022945,1066487,3265184,2202266,2391452
2023-04-17 22:18:15.964844426,1.12,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1763428.9166666667,907683,4009369,896964.1609157207,907683,932323,1890952,1941963,1272319,997077,1306697,1216669,1439762,2954846,2291487,4009369
2023-04-17 22:18:17.723367895,1.11,26,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4084004.8333333335,4017798,4100000,23324.7401480107,4100000,4099997,4100000,4100000,4100000,4100000,4017798,4075264,4079498,4070083,4070133,4095285
2023-04-17 22:18:19.733311605,1.11,83,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095949.0,4086938,4099541,4502.6180162212295,4099475,4099481,4099389,4099398,4094202,4094135,4086938,4086938,4096175,4096175,4099541,4099541
2023-04-17 22:18:22.03681751,2.06,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095164.4166666665,4079041,4100001,7379.061474405506,4085545,4092571,4100000,4100000,4100000,4100000,4100000,4100001,4100000,4100000,4079041,4084815
2023-04-17 22:18:23.729546514,2.06,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095039.75,4082578,4100001,7297.1747629362235,4100000,4099998,4100000,4100000,4100000,4100000,4100000,4100001,4082578,4082957,4083844,4091099
2023-04-17 22:18:26.020814595,2.06,99,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4097226.5833333335,4083174,4100001,5925.404943381976,4100001,4100001,4100000,4100001,4100000,4100001,4099087,4099604,4100000,4100000,4083174,4084850
2023-04-17 22:18:27.836872781,2.94,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095850.5,4085229,4100003,5956.103850952679,4085229,4086459,4100000,4100002,4100000,4100000,4099997,4100000,4100000,4100003,4089256,4089260
2023-04-17 22:18:30.024821704,2.94,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095423.5,4077232,4100001,7610.359195421287,4096738,4077232,4100001,4099998,4100000,4100000,4100001,4100000,4100001,4099997,4085312,4085802
2023-04-17 22:18:32.032823443,3.99,99,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095327.6666666665,4081620,4100001,6791.942178460853,4089122,4086447,4099998,4100000,4100000,4100000,4100001,4100000,4100001,4099998,4081620,4086745
2023-04-17 22:18:33.748994897,3.99,97,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4093668.6666666665,4085968,4099809,5202.572173667773,4093606,4093907,4099698,4099698,4094349,4094536,4085968,4085968,4099808,4099809,4088374,4088303
2023-04-17 22:18:36.000856545,3.99,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4097715.25,4090148,4100001,3968.0937515176397,4099998,4100001,4100000,4100000,4100000,4100000,4100000,4100000,4090843,4091593,4090148,4100000
2023-04-17 22:18:38.000818593,5.19,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095810.6666666665,4077346,4100004,7184.019421991811,4085771,4077346,4100000,4100000,4100000,4100002,4100002,4100000,4096800,4089801,4100004,4100002
2023-04-17 22:18:40.052807336,5.19,99,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4097189.4166666665,4079802,4100002,6430.224652093338,4100000,4099997,4100002,4100001,4100000,4100000,4100001,4099997,4079802,4086472,4100001,4100000
2023-04-17 22:18:42.024825135,6.29,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4095398.0,4081624,4100003,6936.0648785893,4092097,4088008,4100000,4100000,4100001,4100001,4100003,4099998,4081624,4083044,4100000,4100000
2023-04-17 22:18:44.03281687,6.29,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4098404.6666666665,4087960,4100003,3707.47248435133,4099997,4100001,4100003,4100000,4100001,4100002,4100000,4100000,4092892,4087960,4100000,4100000
2023-04-17 22:18:46.036820931,6.29,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4096580.3333333335,4083128,4100002,5733.12502528556,4100002,4099998,4100000,4100000,4100000,4100000,4100000,4099998,4083128,4086264,4096666,4092908
2023-04-17 22:18:48.02082891,7.23,99,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4092052.0,4074383,4100002,8508.361602956627,4100000,4100000,4100000,4100002,4084424,4080961,4099997,4097590,4090359,4088615,4088293,4074383
2023-04-17 22:18:50.044813264,7.23,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4096547.0,4081900,4100002,5954.772875601554,4100000,4100001,4100000,4100000,4099998,4100000,4081900,4098497,4089507,4088659,4100002,4100000
2023-04-17 22:18:52.048808843,7.93,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4097569.75,4081904,4100004,5621.247253724035,4100001,4100001,4099997,4100000,4100004,4100001,4100000,4100000,4081904,4088928,4100001,4100000
2023-04-17 22:18:54.02481146,7.93,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4098184.8333333335,4088394,4100002,4068.902080277785,4100000,4100000,4100002,4100000,4100000,4099997,4100000,4100001,4088394,4089826,4100000,4099998
2023-04-17 22:18:56.056826151,7.93,98,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4092265.0,4080036,4100001,7602.381523794589,4080036,4086735,4099998,4100000,4089313,4084505,4100001,4096634,4088149,4081809,4100000,4100000
2023-04-17 22:18:58.021047458,8.5,89,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4084742.25,3995270,4100000,27754.23068388253,4089665,4091236,4091750,3995270,4087102,4100000,4091431,4093617,4100000,4100000,4100000,4076836
2023-04-17 22:19:00.012861352,8.5,70,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3857957.0,2456275,4100034,488199.48817943945,4036974,4083113,4075097,4083020,2456275,4045431,3191210,3935246,4093068,4096016,4100000,4100034
2023-04-17 22:19:02.008828548,8.3,60,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4018144.5,3474485,4100004,176732.26627420547,4100000,4099997,4098409,4089954,4096494,4093917,4100004,4046666,3854934,3474485,4091502,4071372
2023-04-17 22:19:04.012812208,8.3,31,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3890889.9166666665,1997186,4100002,576332.0760300232,1997186,4080259,3807913,4057025,4100000,4100000,4099951,4086209,4100002,4100000,4067970,4094164
2023-04-17 22:19:06.020827425,8.3,44,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3553616.1666666665,1108109,4100717,1029736.6128648168,3926022,4086568,3539742,4094094,4100000,4099793,3964102,4068382,4100002,4100717,1108109,1455863
2023-04-17 22:19:08.024814499,7.79,24,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3270472.8333333335,1493057,4100014,1150790.9978931039,1785472,4043522,1627740,1493057,1675491,4057379,4100014,4100000,4100001,4100000,4077829,4085169
2023-04-17 22:19:10.032832346,7.79,22,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2891956.5,1104646,4087415,1160911.3051128197,1785780,4087415,2988152,3841350,4014158,4052759,3872622,3991372,1759592,1477279,1104646,1728353
2023-04-17 22:19:12.024867886,7.81,55,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4069862.5,3939046,4100000,43253.78224791446,4082616,3939046,4091210,4081794,4090515,4086639,4100000,4100000,4097925,4037566,4075116,4055923
2023-04-17 22:19:14.040800792,7.81,58,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2307412.5833333335,949711,4062608,1298939.519241527,4062608,2325682,2197551,4061497,981201,1038571,4050497,3967759,949711,1063329,1176784,1813761
2023-04-17 22:19:16.032803203,7.81,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1685044.9166666667,914881,3841157,753164.716441503,1623942,2118702,1134523,2117764,1473171,1267819,3841157,1538316,914881,980841,1346164,1863259
2023-04-17 22:19:18.044834392,7.43,22,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3819938.25,2025096,4100111,563688.634435289,4100111,4100001,2025096,3849024,3972118,3528164,4100000,4100000,4046558,3962397,3955788,4100002
2023-04-17 22:19:20.016807921,7.43,31,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3339189.5,1469585,4100000,909048.4477090591,2465469,4044959,3974521,2078930,4100000,4088323,4023792,1469585,4008542,4081357,3107060,2627736
2023-04-17 22:19:22.036810258,7.15,24,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3936741.4166666665,3060098,4108725,305800.49981413764,4049099,3514584,4091126,4058402,3060098,4028682,4084076,4047191,4108725,4100002,4039826,4059086
2023-04-17 22:19:24.020847437,7.15,25,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4003259.6666666665,3529200,4099818,156109.06790464016,4019657,4084124,3878615,3529200,3961187,4089361,4084949,4099818,4081689,4071900,4086572,4052044
2023-04-17 22:19:26.017004612,7.15,38,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3685227.4166666665,2289610,4100002,624528.7158706767,2795823,3574250,4008125,2289610,4099997,4099827,4100000,4100002,2883102,4071991,4100002,4100000
2023-04-17 22:19:28.01680247,6.9,21,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3418429.0833333335,996476,4100000,1004057.0231575876,1957736,4066582,3858864,3981024,2312234,4003466,4100000,4100000,3823833,4019825,996476,3801109
2023-04-17 22:19:30.024837861,6.9,21,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3391754.75,1087442,4129469,1071229.8350327008,3309316,4026986,4016077,4043727,2016231,4065260,4100154,4099997,1087442,1706396,4100002,4129469
2023-04-17 22:19:32.033001403,6.51,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2274911.5833333335,1223988,3861757,805791.465523955,1268896,1223988,2345307,1658903,2611883,1943208,1559827,2353908,3861757,3677792,2266982,2526488
2023-04-17 22:19:34.0608153,6.51,15,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3172864.75,1326490,4100045,917653.4734490034,3983959,1326490,2254839,1786813,4060385,3770416,4100045,4100000,2845376,3117433,3700869,3027752
2023-04-17 22:19:36.052811988,6.51,28,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3924525.0,3240516,4106721,296447.6605136225,3240516,3337039,4106721,4085584,4100000,4088893,3807763,4066412,4100000,4100170,4088526,3972676
2023-04-17 22:19:38.032813301,6.39,35,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3406498.8333333335,1036144,4142250,1203613.6012929173,1036144,4070655,4096274,4100000,4142250,4086080,4100000,4086005,1191321,1796874,4093516,4078867
2023-04-17 22:19:40.028834585,6.39,31,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1793269.9166666667,857979,3316723,835672.5836004252,1026974,2694164,949716,2753200,905559,2365514,2315190,3316723,963854,857979,1848655,1521711
2023-04-17 22:19:42.028820599,6.35,39,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4028917.0,3782157,4100063,103867.88599626611,3995361,4094892,4100063,4100000,4099956,3870163,4084370,4081036,4100000,4096014,3942992,3782157
2023-04-17 22:19:44.040819549,6.35,42,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2211057.4166666665,941519,3938906,821742.1957893748,1415024,2448524,1467255,3938906,2267400,3115716,1927873,1749486,1827727,941519,3211433,2221826
2023-04-17 22:19:46.036807817,6.35,13,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3172472.75,1203949,4083946,961563.1642070395,2127291,4059639,4083946,4057349,2591977,3845861,3268136,4052529,2475517,2238992,1203949,4064487
2023-04-17 22:19:48.056810977,6.0,19,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3272607.5833333335,1156825,4105458,984273.4761439067,2386659,4001633,2190929,4073806,2590107,3999110,4098372,4083281,2587737,1156825,3997374,4105458
2023-04-17 22:19:50.0528242,6.0,29,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2314983.0,894836,4100001,1245921.5971098128,2020006,1076407,4100001,4100000,1463694,3871511,4021908,1645001,1133844,894836,1628230,1824358
2023-04-17 22:19:52.028810271,5.84,22,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3617160.4166666665,1250934,4100003,953064.3777625464,4099997,4100000,4100000,4100000,1250934,1816767,3496820,4041407,4100000,4099997,4100000,4100003
2023-04-17 22:19:54.040891822,5.84,25,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3563683.0833333335,1813401,4100002,738542.6477030579,2614854,1813401,4099997,4100002,2825466,4059898,4090830,4076850,3191139,4070548,3773715,4047497
2023-04-17 22:19:56.052839811,5.84,19,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2271508.5833333335,858708,3695221,1020418.7397931677,858708,2023626,1488486,2840510,3021861,1279792,1304957,3695221,3336819,893690,3166402,3348031
2023-04-17 22:19:58.0448176,5.38,14,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3288416.3333333335,1388665,4100000,926957.854766182,1388665,3977327,3515893,4059583,2774552,3792990,4100000,4100000,2208634,4058882,1908943,3575527
2023-04-17 22:20:00.032828971,5.38,21,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3151474.8333333335,935877,4100005,1166430.2032526303,4085710,4086864,4099997,4100005,2175458,4057647,1183151,4056916,3662799,2091151,3282123,935877
2023-04-17 22:20:02.048804082,5.11,14,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3354048.3333333335,1425013,4100095,998750.2927752873,2107544,3990198,1425013,2028093,4091092,4093732,4100095,4084331,2317896,4023015,4072247,3915324
2023-04-17 22:20:04.056833555,5.11,33,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2478530.1666666665,887063,4079511,1293356.5832116082,1055399,887063,4059140,3891284,1995568,1558560,1232777,1042839,2265846,3718860,3955515,4079511
2023-04-17 22:20:06.064816226,5.11,23,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2926985.8333333335,1017616,4091819,1247605.6997226616,1722477,1067105,3246587,3058147,4091819,4086702,4050233,4052211,1017616,1152873,3524559,4053501
2023-04-17 22:20:08.036819639,5.02,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3338086.75,1468165,4090011,947043.9814981425,2034823,4037195,1468165,3722587,3994470,4090011,2198155,4045235,2451167,4042994,4063143,3909096
2023-04-17 22:20:10.03681595,5.02,35,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3514149.1666666665,1123896,4100000,1028869.6827110671,4099997,4094778,2213031,1123896,2002024,4055820,4100000,4100000,4091475,4088769,4100000,4100000
2023-04-17 22:20:12.036811284,5.02,45,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4090693.25,4072139,4100313,10079.433425917352,4100000,4100000,4100000,4100313,4087946,4072139,4100000,4100000,4079019,4086819,4082474,4079609
2023-04-17 22:20:14.072803182,5.02,34,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1709583.0,818491,3433423,860486.4240956004,3433423,1437485,1105601,2532847,2020330,3228047,1042799,818491,1614505,1137869,1129455,1014144
2023-04-17 22:20:16.044820762,5.02,11,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3734989.0833333335,2209018,4100000,589360.5515602565,4013852,3349699,4003651,4086077,2209018,4021079,4086729,4095898,2840087,3998475,4015304,4100000
2023-04-17 22:20:18.048821201,4.85,22,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3673768.1666666665,1735670,4100471,762745.8857106161,4099399,4100000,4099997,4100471,1735670,3676275,4036633,4090088,2282390,3874250,4069303,3920742
2023-04-17 22:20:20.044846298,4.85,29,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3095492.0833333335,954992,4100003,1253311.5925031346,4100003,4099997,4100000,4100000,1900368,2948773,4052616,4052111,1741522,4050640,954992,1044883
2023-04-17 22:20:22.044801081,4.79,23,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3164330.5,2027107,4100000,893228.3846799298,4100000,4099997,2053983,2287963,2084082,3320997,2325240,4074205,2027107,3398392,4100000,4100000
