minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1198,5.425090882212625,8.46752310853055,7.270355646774984,3.533294994161732,
1200,8.338799434383029,12.493261827809187,10.709031013086637,3.532337374775077,
1201,8.444015610478706,14.182000390716292,9.817040944655194,3.553997538520223,
1202,6.837892192671815,14.157349211965002,10.223489138197092,3.054541633351563,
1203,9.215442618253125,10.105928415652642,9.020226388834503,3.7748715773678296,
1204,7.924160389835789,9.739089006685527,8.327877491893004,3.298620644441341,
1205,7.8419294005169045,18.409271735664177,11.457680860693964,3.8322123588375105,
1206,6.536810749931763,9.506039539190866,11.811186495041774,3.618821219379342,
1207,6.334778023117231,12.394011883525543,8.120779427954899,3.6417019414481757,
1208,6.590282412843695,13.94214721471026,9.40524457843815,3.677503495842859,
1209,7.450494976368824,13.88346080811042,10.731546093340453,3.452945709998951,
1210,5.570817536866501,10.334119154383544,9.97528002046026,3.2562897992527384,
1211,,,,,
