minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1198,,,,,
1200,,10.334594253286935,1.5496113700829217,12.77982901384024,9.991697606875793
1201,,5.229894200211822,7.563140535677952,7.25517694783,5.127811515470847
1202,,4.7446091095496605,5.974524602072398,8.757369277761539,4.765598831898643
1203,,7.349460558144329,9.575798486316735,8.433654177571116,3.4493571911228575
1204,,4.666702630650221,5.861297304776526,8.650787675396526,5.711736627317566
1205,,5.28790563277874,6.430146294129697,10.80215093429106,6.396433847911449
1206,,5.818735356606571,6.904980394457132,10.053428572006814,2.764621218815349
1207,,3.6448585248946492,5.49181369502017,5.304549260716677,5.51799216632515
1208,,4.065954862452619,5.965329523515171,7.155914840045599,6.078647966154219
1209,,4.7815847082802945,7.553768252520949,9.29412008634046,5.308502185060838
1210,,4.615383776214516,5.902110792976123,9.226797872511565,4.246113613600284
1211,,5.7370787171604904,7.400660787333444,8.094028932496355,6.395415043666871
1212,,,,,
