minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1198,1.5308986479751099,4.225027258875224,2.4145576716211714,0.546048970884215,
1200,2.4288878828092404,6.43448043987078,3.6711034407241576,0.5634798493455442,
1201,2.462970983822465,7.314446439898219,3.3700269644986727,0.567727150326229,
1202,1.9642322290986844,7.1909493736187144,3.4563063459307086,0.48053929350143115,
1203,2.587205217806024,5.01677472792939,2.980400463475641,0.5804023121021433,
1204,2.158378850438548,4.690579028915082,2.669631098448901,0.49206113656513206,
1205,2.4188430052528425,10.040493627087749,4.1593357623204446,0.6473610921307819,
1206,1.8316425872230855,4.709861546002172,3.895030416357183,0.5553339472626797,
1207,1.8068927365429979,6.250958017535934,2.726096284197957,0.568876038952865,
1208,1.902592802982339,7.117134793316049,3.195614793316904,0.5814430601648215,
1209,2.135830552892657,7.037414157661059,3.6206493724829034,0.5421053482480335,
1210,1.52353648323221,4.99736524750252,3.210713290015518,0.4877185190886528,
1211,,,,,
