minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1198,,,,,
1200,,12.43160583965024,3.4160421292676215,34.31023994656736,80.30135723020972
1201,,6.291101681077394,16.67257171587806,19.47810582326804,41.211237620887125
1202,,5.707346497360128,13.170545942711467,23.511068958379397,38.30020375644864
1203,,8.840753159113834,21.10937728140486,22.641985127145645,27.721822148454518
1204,,5.613631871096515,12.920941928948254,23.224927387387094,45.90413174628842
1205,,6.36088432045252,14.174941577077938,29.00073155072622,51.406911981311254
1206,,6.999425682876995,15.22169002152476,26.990622974507176,22.21873047334196
1207,,4.38444349262845,12.106433464846027,14.241220109163727,44.34704467403553
1208,,4.89098526492648,13.15027584380807,19.211615032820337,48.852927801871736
1209,,5.751824883045963,16.651910978140936,24.95209363984522,42.663413875393346
1210,,5.551899813228432,13.010913258420837,24.77135246500618,34.12520069573915
1211,,6.901199944071502,16.31439309366781,21.730187039878025,51.39872404700716
1212,,,,,
