minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1198,,4.250242400049492,11.959346302261762,19.51885635305331,68.05185912804818
1200,,4.249090468346366,18.382473648112903,28.750730800569926,100.4059490666609
1201,,4.27514573587816,18.61441753879566,26.355988801698576,113.97801699184666
1202,,3.67434431153896,15.073797376891424,27.44718767698626,113.77990019638932
1203,,4.540837733441754,20.3149904753967,24.216766236708228,81.21940833055258
1204,,3.967949845073542,17.46842224660773,22.35800453065736,78.2711903615344
1205,,4.60981363866821,17.287148070857693,30.760644695313808,147.95178598842764
1206,,4.353122909414465,14.410078129216016,31.709707716720555,76.3982164908359
1207,,4.380646401011231,13.964706909300196,21.802004582732334,99.60829630087714
1208,,4.423712514858898,14.52795378291581,25.2504315897257,112.0503630208131
1209,,4.15358929439979,16.424250114924458,28.811177447006905,111.57871162719125
1210,,3.917029569990987,12.280593552550226,26.78081613341915,83.05333353009485
1211,,,,,
