minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1198,,0.6568487749792589,3.3747908527813486,6.482407001567024,33.95573370723715
1200,,0.6778165851476332,5.354364000633274,9.855878336361709,51.712685143442975
1201,,0.6829257138062103,5.429498522233377,9.047572831618552,58.784803105661496
1202,,0.5780464080990689,4.330053441662151,9.27920865993587,57.79228087106454
1203,,0.698172816042648,5.7033667871277025,8.001535460917875,40.31885625659068
1204,,0.5919061695956253,4.758040129522122,7.1672072808958625,37.697283988883086
1205,,0.7787183256600314,5.3322205615888425,11.166644551269352,80.69352148543662
1206,,0.6680177830446529,4.037766090590821,10.457059170327309,37.852253880269956
1207,,0.6843077255436767,3.983206260785404,7.3188003945110385,50.237750635264646
1208,,0.6994247442148139,4.194172355279797,8.579325295883326,57.199047247020175
1209,,0.6521049445983285,4.708333515433518,9.720423379510315,56.55834778890753
1210,,0.5866823835952415,3.3585613223262327,8.619860505235568,40.16286598519392
1211,,,,,
