minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1341,9.8805297693621,7.905073753940743,8.223490781893044
1342,10.07352795104619,9.037240324855905,8.057676744389699
1343,9.943297975433294,8.708423185557939,8.167292257299067
