minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1175,40.05360413201082,3.548607315116942,12.609530449008824,14.776058694318023
1176,35.4863225185772,2.7063793791377493,10.476213708474038,16.55978037633918
1177,25.997986764127386,3.302356285546182,11.991718854696181,12.706850472123545
1178,32.40713964878916,3.511849248813798,12.753579389315778,19.852781246643605
1179,29.971156970537983,4.099852461663725,12.78839097892163,16.869577598560397
1180,32.25536674805172,4.091674192215526,12.220061093131314,11.48346572723672
1181,28.517938974932267,5.55623670724733,12.673630331244798,13.751322437521184
1182,29.36819161229865,6.987605420777007,11.549530705359409,12.413042126005912
1183,35.15869443659222,4.8494449044201335,15.285428686068322,13.79476709126024
1184,33.6852314524252,4.477886119320785,14.26967615116299,15.948737368161082
1185,39.68341416132754,3.8660521023296965,14.760462618606404,15.110884036914763
1186,198.68312810917337,55.30117799482865,124.33715037743038,154.18434946352636
