minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1175,2.8827274368445948,3.9237028142818304,4.814880347108793,9.43078312664635
1176,5.863472153985759,3.1164449524403106,5.7373964651368015,9.007568906031642
1177,2.671524335497794,6.033892815626561,5.555121396225125,7.5582100439211
1178,4.773892892686805,3.303918395484301,6.087031378362619,10.966753689978265
1179,4.102816210365864,2.7841693662496074,4.69007192752517,4.34576053465177
1180,4.87583691725537,4.052676582008943,4.144932726250769,6.3452755848640585
1181,3.8497789518960333,4.575820539040872,6.298615024836688,7.3126411619591805
1182,3.8639462039378847,5.16274925698085,4.952934059398364,7.864660726754401
1183,4.507155596945091,2.723125403894245,6.533066733014077,6.561697654533113
1184,6.305255804792851,4.100975692413115,5.296110628161161,8.287091042621775
1185,4.836572715146242,3.180676141793027,6.108220104298666,8.524084565501427
1186,132.65276908615522,91.2702684071687,74.76630084990116,128.13543995946995
