minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1175,7.416301113363322,4.092886632138683,13.248920139900612,9.283951812414365
1176,6.161589894578138,3.1214792167004393,11.738155986108579,10.404682751917948
1177,7.052934940984573,3.8088660410783453,8.59960689931612,7.9838467016995365
1178,7.501023563631979,4.050490676532519,10.719624724764042,12.473709549293963
1179,7.521498016015106,4.7286808158798355,9.913851045572521,10.599331578253999
1180,7.187234533184492,4.719248177459695,10.669421326471992,7.215181304888433
1181,7.454001488481611,6.408442784642525,9.433155997351902,8.64009933284929
1182,6.792861778268181,8.059352381855621,9.714402330492847,7.7992438530055095
1183,8.99013188803037,5.593244464678147,11.629783259412088,8.667396061981501
1184,8.392716569039475,5.1646966289938545,11.142391579452715,10.020758055854062
1185,8.6813728548261,4.459020557549468,13.126468803386425,9.494326067860346
1186,73.1289519863956,63.783178035041935,65.7203503781653,96.87563512442466
