timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-11 13:01:31.783091955,2.66,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387532.3958333333,999999,3567993,525311.9130271057,1000079,1000245,1000004,1000099,1000055,1000061,1000101,1000063,1000291,1000074,1000059,1000151,1000029,3567993,1000265,1000634,1000648,1000170,1000160,1000414,1000131,1100055,1000171,1000409,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:33.787069175,2.66,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356790.8541666667,999999,2100002,414605.5423121069,1000001,1000254,1000108,1000240,1000364,1000569,1000441,1000387,1100022,1000399,1000329,1000152,1000180,1000088,1100137,1499427,1000328,1000084,1000124,1000293,1000191,1000437,1492126,1000086,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:35.787053033,2.53,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373373.4375,999999,2100002,425851.55579046876,1000306,1000262,1000202,1000237,1000301,1000535,1000511,1486137,1300165,1000167,1100453,2099999,1000156,1000015,1000107,1000058,1000546,1000529,1000624,1000666,1000257,1000290,1000101,1000107,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:37.795046783,2.53,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350742.7291666667,999944,2100002,420574.7825077079,1000134,1000002,1000274,1169058,1718864,1014003,999944,1000432,1000391,1000131,1000429,1000167,1000116,1000367,1000168,1000315,1000271,1000016,1000119,1000494,1000077,1000343,1000113,1000229,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:39.787063213,2.33,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340304.1458333333,999999,2100002,419607.3044688127,1000367,1000127,1000200,1000180,1000287,1000241,1000227,1000262,1000378,1000063,1400343,1000327,1000119,1000298,1000258,1000129,1000428,1000022,1000073,1000354,1000460,1000208,999999,1000055,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:41.795072041,2.33,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335126.1875,999928,2100002,420363.26424433466,1000107,1000150,1000192,999928,1000035,1000463,1000447,1000423,1000429,1000302,1000368,1000139,1000118,1000190,1151263,1000123,1000327,1000052,1000152,1000418,1000445,1000417,1000070,1000305,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:43.787064054,2.33,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341083.8541666667,999903,2100002,419690.2975945968,1000383,1000138,1000252,1000561,1000428,1000284,999903,1000468,1000661,1000169,1434876,1000280,1000085,1000359,1000563,1000168,1000833,1000060,1000417,1000139,1000465,1000667,1000611,1000061,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:45.787068531,2.22,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332001.3125,999999,2100002,422271.60090392636,1000273,1000298,1000186,1000332,1000838,1000506,1000132,1000175,1000171,1000274,1000558,1000363,1000155,1000115,1000343,1000136,1000292,1000079,1000449,1000101,1000197,1000610,1000225,1000061,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:47.791064577,2.22,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331988.375,999988,2100002,422281.76006822474,1000177,1000243,1000183,1000235,1000267,1000415,1000297,1000352,1000494,1000113,1000325,1000429,1000097,1000277,999988,1000231,1000628,1000001,1000632,1000120,1000127,1000241,1000311,1000065,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:49.795064863,2.04,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345792.0,999991,2100002,416933.57844745484,1000225,1000126,1000229,999991,1000431,1000211,1000250,1000064,1000681,1000416,1249084,1000601,1000132,1000128,1414246,1000229,1000357,1000220,1000072,1000131,1000562,1000314,1000071,1000051,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
2023-04-11 13:01:51.791086432,2.04,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335087.5833333333,999993,2100002,420111.06021120737,1000213,999993,1000198,1000298,1000327,1000406,1000390,1000536,1000176,1000418,1085765,1000239,1000123,1000238,1064099,1000070,1000301,1000314,1000088,1000053,1000300,1000256,1000154,1000055,2100002,2099999,1997288,1187677,1245451,1569589,1780529,1535935,1267976,2100000,2100000,1423605,2100001,1181340,1283541,1633987,999999,1332731,1953515,1493245,2015486,2099999,1397876,2029423
