timestamp,ipmi
2023-04-11 13:01:32.878842879,173
2023-04-11 13:01:33.8802629,165
2023-04-11 13:01:34.880281063,137
2023-04-11 13:01:35.880346641,101
2023-04-11 13:01:36.891761219,131
2023-04-11 13:01:37.883570712,92
2023-04-11 13:01:38.88383955,101
2023-04-11 13:01:39.884516592,112
2023-04-11 13:01:40.885737124,109
2023-04-11 13:01:41.885626785,106
2023-04-11 13:01:42.895586872,103
2023-04-11 13:01:43.887048001,96
2023-04-11 13:01:44.887147396,98
2023-04-11 13:01:45.890400405,92
2023-04-11 13:01:46.893249404,99
2023-04-11 13:01:47.890271878,101
2023-04-11 13:01:48.89123123,96
2023-04-11 13:01:49.891195417,97
2023-04-11 13:01:50.892427325,96
2023-04-11 13:01:51.892611907,96
2023-04-11 13:01:52.896488252,97
2023-04-11 13:01:53.89592384,95
2023-04-11 13:01:54.896953016,100
2023-04-11 13:01:55.916997286,103
2023-04-11 13:01:56.896550065,99
2023-04-11 13:01:57.900247329,102
2023-04-11 13:01:58.910870831,103
2023-04-11 13:01:59.901849655,106
2023-04-11 13:02:00.903488566,106
2023-04-11 13:02:01.901878863,102
2023-04-11 13:02:02.901858516,100
2023-04-11 13:02:03.902490616,103
2023-04-11 13:02:04.907103755,100
2023-04-11 13:02:05.903354671,91
2023-04-11 13:02:06.903789534,97
2023-04-11 13:02:07.903520904,94
2023-04-11 13:02:08.903866137,97
2023-04-11 13:02:09.906290869,99
2023-04-11 13:02:10.905004477,103
2023-04-11 13:02:11.906027465,109
2023-04-11 13:02:12.906798035,99
2023-04-11 13:02:13.914251627,92
2023-04-11 13:02:14.907903555,100
2023-04-11 13:02:15.908339105,110
2023-04-11 13:02:16.908988127,107
2023-04-11 13:02:17.911763741,105
2023-04-11 13:02:18.912306108,105
2023-04-11 13:02:19.91109467,103
2023-04-11 13:02:20.91146541,97
2023-04-11 13:02:21.913405479,90
2023-04-11 13:02:22.912757254,98
2023-04-11 13:02:23.917661339,102
2023-04-11 13:02:24.914528428,100
2023-04-11 13:02:25.915382925,93
2023-04-11 13:02:26.916493235,100
2023-04-11 13:02:27.917890279,104
2023-04-11 13:02:28.917924866,99
2023-04-11 13:02:29.918597151,94
2023-04-11 13:02:30.919168824,98
2023-04-11 13:02:31.919721385,102
2023-04-11 13:02:32.93014852,97
2023-04-11 13:02:33.922755757,91
2023-04-11 13:02:34.921341702,103
2023-04-11 13:02:35.922157009,104
2023-04-11 13:02:36.92448381,105
2023-04-11 13:02:37.923241222,103
2023-04-11 13:02:38.923883052,106
2023-04-11 13:02:39.926678876,138
2023-04-11 13:02:40.925197414,129
2023-04-11 13:02:41.928200706,135
2023-04-11 13:02:42.925457723,187
2023-04-11 13:02:43.938071125,210
2023-04-11 13:02:44.927126088,216
2023-04-11 13:02:45.926721811,217
2023-04-11 13:02:46.928327394,221
2023-04-11 13:02:47.937691127,226
2023-04-11 13:02:48.942418111,220
2023-04-11 13:02:49.941390273,213
2023-04-11 13:02:50.937675398,210
2023-04-11 13:02:51.932334332,209
2023-04-11 13:02:52.930480816,201
2023-04-11 13:02:53.93228838,205
2023-04-11 13:02:54.933352702,213
2023-04-11 13:02:55.934696827,203
2023-04-11 13:02:56.934819522,200
2023-04-11 13:02:57.935288831,223
2023-04-11 13:02:58.935375732,225
2023-04-11 13:02:59.936078832,209
2023-04-11 13:03:00.942618425,209
2023-04-11 13:03:01.943818534,212
2023-04-11 13:03:02.941553091,215
2023-04-11 13:03:03.93975018,207
2023-04-11 13:03:04.938805771,203
2023-04-11 13:03:05.940991706,206
2023-04-11 13:03:06.940399496,210
2023-04-11 13:03:07.940103909,210
2023-04-11 13:03:08.941302217,214
2023-04-11 13:03:09.944390806,219
2023-04-11 13:03:10.941339334,202
2023-04-11 13:03:11.942932148,213
2023-04-11 13:03:12.942965959,230
2023-04-11 13:03:13.943559813,221
2023-04-11 13:03:14.944982173,210
