seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
76091,3.97,,,12.881,,,,,,,,,3.206496,0.3,1.0,3.6,8.911
76092,4.35,,,12.881,,,,,69915913380.0,3349434.0,0.03326046666666667,1.0,3.206496,0.36,0.0,3.0,8.531
76093,4.55,,,12.881,,,,,69919262814.0,3893802.0,0.04994855,2.0,3.349434,0.36,0.0,2.8,8.331
76094,5.52,,,12.881,,,,,69923156616.0,4606055.0,0.06661241666666667,3.0,3.893802,0.36,1.0,2.5,7.361000000000001
76095,6.06,,,12.881,,,,,69927762671.0,3942514.0,0.08329916666666667,4.0,4.606055,0.36,1.0,2.2,6.821000000000001
76096,5.36,,,12.881,122.39,0.19393,0.5427,0.0,69931705185.0,3249033.0,0.09996479999999999,5.0,3.942514,0.41,0.0,2.2,7.521
76097,4.41,,,16.141913242009135,122.39,0.15158,0.7558,0.0,69934954218.0,3209736.0,0.1166535,6.0,3.249033,0.41,0.0,2.2,11.731913242009135
76098,4.36,,,14.284714682039048,122.35,0.2047,0.6457,0.0,69938163954.0,3307874.0,0.13332281666666665,7.0,3.209736,0.41,0.0,2.2,9.924714682039049
76099,4.49,,,13.63784231484803,122.38,0.13057,0.7345,0.0,69941471828.0,3138490.0,0.15000903333333332,9.0,3.307874,0.41,0.0,2.0,9.14784231484803
76100,4.29,,,13.539127384591671,122.35,0.20159,0.5175,0.0,69944610318.0,3295504.0,0.1666815,10.0,3.13849,0.41,0.0,2.0,9.24912738459167
76101,4.48,,,14.240166792513632,122.3,0.23102,0.5877,0.0,69947905822.0,3151967.0,0.18335378333333333,11.0,3.295504,0.41,0.0,2.0,9.760166792513632
76102,4.28,,,14.122839335827344,122.33,0.13056,0.7476,0.0,69951057789.0,2948115.0,0.20003076666666667,12.0,3.151967,0.38,0.0,1.9,9.842839335827342
76103,4.02,,,12.811810473728489,122.36,0.1808,0.4184,0.0,69954005904.0,3589962.0,0.21670299999999998,13.0,2.948115,0.38,0.0,2.0,8.79181047372849
76104,4.89,,,15.188250889121653,122.3,0.23308,0.5727,0.0,69957595866.0,3167466.0,0.23337653333333333,14.0,3.589962,0.38,0.0,1.9,10.298250889121654
76105,4.31,,,13.231958927678482,122.34,0.18487,0.4918,0.0,69960763332.0,2826390.0,0.25005263333333333,15.0,3.167466,0.38,0.0,1.8,8.921958927678482
76106,3.83,,,12.742074092963946,122.34,0.21396,0.4964,0.0,69963589722.0,3161946.0,0.26672473333333335,16.0,2.82639,0.35,0.0,1.8,8.912074092963946
76107,4.29,,,12.2794713886968,122.37,0.16593,0.4209,0.0,69966751668.0,2857512.0,0.28339015,17.0,3.161946,0.35,0.0,1.8,7.9894713886968
76108,4.0,,,11.743499452323277,122.33,0.18296,0.442,0.0,69969609180.0,2861154.0,0.30007125,18.0,2.857512,0.35,0.0,1.8,7.743499452323277
76109,3.78,,,11.63846311718049,122.36,0.15897,0.4062,0.0,69972470334.0,3236544.0,0.3167608333333333,19.0,2.861154,0.35,0.0,1.8,7.8584631171804915
76110,4.41,,,14.692487103666371,122.32,0.16366,0.7469,0.0,69975706878.0,2834558.0,0.3334304,20.0,3.236544,0.35,0.0,1.8,10.282487103666371
76111,3.85,,,13.857981952984655,122.34,0.13767,0.7884,0.0,69978541436.0,2925046.0,0.3501081,21.0,2.834558,0.35,0.0,1.8,10.007981952984656
76112,3.98,,,11.886797966568134,122.34,0.18354,0.4447,0.0,69981466482.0,3113010.0,0.3667854333333333,22.0,2.925046,0.32,0.0,1.7,7.906797966568133
76113,4.25,,,13.283030591831425,122.3,0.22018,0.6001,0.0,69984579492.0,2849498.0,0.3834596833333333,23.0,3.11301,0.32,0.0,1.8,9.033030591831425
76114,3.87,,,11.997316755085809,122.32,0.16902,0.4339,0.0,69987428990.0,3046578.0,0.40013695,24.0,2.849498,0.32,0.0,1.7,8.127316755085808
76115,4.12,,,14.28844215290163,122.29,0.24407,0.5941,0.0,69990475568.0,3299878.0,0.41681111666666665,25.0,3.046578,0.32,0.0,1.7,10.16844215290163
76116,4.5,,,14.900092660912039,122.32,0.16609,0.8117,0.0,69993775446.0,2764734.0,0.43348723333333333,26.0,3.299878,0.29,0.0,1.7,10.400092660912039
76117,3.76,,,14.131233847884873,122.32,0.14143,0.8005,0.0,69996540180.0,3026030.0,0.45016158333333334,27.0,2.764734,0.29,0.0,1.7,10.371233847884874
76118,4.14,,,12.519449546877107,122.36,0.16743,0.4147,0.0,69999566210.0,3308314.0,0.4668370666666667,28.0,3.02603,0.29,0.0,1.7,8.379449546877108
76119,4.5,,,13.445461736205202,122.33,0.25393,0.4824,0.0,70002874524.0,2845832.0,0.48350821666666666,29.0,3.308314,0.29,0.0,1.7,8.945461736205202
76120,3.87,,,12.632223962862868,122.35,0.20838,0.5067,0.0,70005720356.0,3199580.0,0.5001805,30.0,2.845832,0.29,0.0,1.7,8.762223962862869
