minutes,video_processing-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
964,12.60779114902575,10.349558766437948,19.500089907295507
965,14.947430721272143,10.341981101271562,14.081131356348024
966,16.078842620135738,11.94983675462603,15.719650047858359
967,19.24620927696894,7.170551084891719,11.092477521067929
968,18.979810784726762,-0.0036004498854109133,9.564212394847727
