minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,cp
54,3.9521563500000005,19.153758583333328,2.4584076333333327,0.0
56,3.1666666666666665,9.166666666666666,2.5,0.0
57,3.0166666666666666,10.166666666666666,2.1666666666666665,0.0
58,3.1333333333333333,9.816666666666666,2.316666666666667,0.0
59,0.08333333333333333,0.16666666666666666,0.11666666666666667,0.0
