timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
2023-08-06 19:33:26,4.759,0.792,3.611,0.702,9.864,8.0597,,,,,2.16,,0
2023-08-06 19:33:27,4.759,0.792,3.611,0.702,9.864,8.0597,,,,,2.16,,0
2023-08-06 19:33:29,4.759,0.792,3.611,0.702,9.864,8.0597,121.34,0.1623,0.4093,0.0,2.16,1.0,0
2023-08-06 19:33:30,4.363,0.792,3.522,0.703,9.672922226608764,13.475170588235294,121.27,0.24481,0.5816,0.0,2.16,1.0,0
2023-08-06 19:33:31,4.759,0.792,3.611,0.702,9.741826259420865,13.06284141311111,121.31,0.2306,0.5851,0.0,2.1575,,0
2023-08-06 19:33:32,4.759,0.792,3.511,0.702,9.749365347803767,11.822685076283548,121.31,0.19932,0.5331,0.0,2.1550000000000002,,0
2023-08-06 19:33:33,4.759,0.792,3.611,0.702,9.786842116516214,10.61053435091855,121.35,0.16725,0.4083,0.0,2.1525,,0
2023-08-06 19:33:34,4.759,0.792,3.611,0.702,9.811405512456128,10.94627211760014,121.33,0.1784,0.4081,0.0,2.15,0.0,0
2023-08-06 19:33:35,4.759,0.792,3.617,0.703,9.83003565205085,11.20294529005302,121.34,0.16403,0.4104,0.0,2.15,0.0,0
2023-08-06 19:33:36,4.363,0.792,3.522,0.703,9.69110037884626,11.347687151755538,121.34,0.18297,0.4254,0.0,2.1275,,0
2023-08-06 19:33:37,4.759,0.792,3.611,0.702,9.744016591618918,10.528299216673007,121.36,0.16372,0.4227,0.0,2.105,,0
2023-08-06 19:33:38,4.759,0.792,3.611,0.702,9.7805168243372,11.769912361155587,121.37,0.12911,0.3645,0.0,2.0825,,0
2023-08-06 19:33:39,4.759,0.792,3.611,0.702,9.805806809196664,11.149917392324163,121.33,0.19767,0.5297,0.0,2.06,0.0,0
2023-08-06 19:33:40,4.363,0.792,3.511,0.702,9.673567891587151,12.586654844121018,121.32,0.22627,0.5853,0.0,2.06,0.0,0
2023-08-06 19:33:41,4.363,0.792,3.617,0.703,9.61371336104561,12.874685939648378,121.29,0.23058,0.5873,0.0,2.0375,,0
2023-08-06 19:33:42,4.363,0.792,3.516,0.703,9.541559564520902,13.344885402565946,121.27,0.23433,0.596,0.0,2.015,,0
2023-08-06 19:33:43,4.757,0.792,3.912,0.702,9.72842640445484,11.182493725818627,121.35,0.16478,0.412,0.0,1.9925,,0
2023-08-06 19:33:44,4.759,0.792,3.912,0.702,9.859612107701407,13.618531046094686,121.31,0.23961,0.5888,0.0,1.97,0.0,0
2023-08-06 19:33:45,4.759,0.792,3.912,0.702,9.951333027105644,11.575094503658661,121.35,0.16261,0.4084,0.0,1.97,0.0,0
2023-08-06 19:33:46,4.759,0.792,3.912,0.702,10.015484306733825,21.105494390898063,121.28,0.25017,0.5966,0.0,1.95,,0
2023-08-06 19:33:47,4.363,0.792,3.924,0.704,9.945700036998439,14.176966103155198,121.36,0.16333,0.4098,0.0,1.93,,0
2023-08-06 19:33:48,4.759,0.792,3.918,0.703,10.013616580051865,16.091459373391654,121.3,0.15122,0.8015,0.0,1.91,,0
2023-08-06 19:33:49,4.759,0.792,3.912,0.702,10.059044038962757,15.298173695550398,121.32,0.15903,0.7868,0.0,1.89,3.0,0
2023-08-06 19:33:51,4.759,0.792,3.912,0.702,10.090836918192883,11.83640515733259,121.36,0.15632,0.3994,0.0,1.8924999999999998,,0
2023-08-06 19:33:52,4.759,0.792,3.912,0.702,10.113088826868665,13.641176878275584,121.29,0.24285,0.5576,0.0,1.895,,0
2023-08-06 19:33:53,4.363,0.792,3.918,0.703,10.011952684672602,12.771853968473962,121.36,0.17767,0.4237,0.0,1.8975,,0
2023-08-06 19:33:54,4.759,0.792,3.924,0.704,10.06207017260935,14.1757252378306,121.25,0.24415,0.5957,0.0,1.9,2.0,0
2023-08-06 19:33:55,4.759,0.792,3.912,0.702,10.092950541281928,12.452452929603124,121.34,0.16671,0.4121,0.0,1.9,2.0,0
2023-08-06 19:33:56,4.361,0.792,3.912,0.702,9.995162230205894,14.66773924839771,121.26,0.23771,0.5806,0.0,1.8824999999999998,,0
2023-08-06 19:33:57,4.757,0.792,3.611,0.702,9.955212660707184,13.95414157354029,121.24,0.24608,0.5873,0.0,1.865,,0
2023-08-06 19:33:58,4.363,0.792,3.611,0.702,9.809046556353733,13.005679331807022,121.27,0.2197,0.5221,0.0,1.8475000000000001,,0
2023-08-06 19:33:59,4.759,0.792,3.617,0.703,9.827632794719174,11.940912057566866,121.28,0.21734,0.5393,0.0,1.83,0.0,0
2023-08-06 19:34:00,4.363,0.792,3.516,0.703,9.6915419041856,11.802041385021804,121.35,0.16295,0.4101,0.0,1.83,0.0,0
2023-08-06 19:34:01,4.759,0.792,3.611,0.702,9.74327961291865,14.261361036543736,121.23,0.25994,0.5939,0.0,1.8066666666666666,,0
2023-08-06 19:34:03,4.361,0.792,3.611,0.702,9.66009541392576,13.866894647553284,121.33,0.14102,0.7797,0.0,1.7833333333333334,,0
2023-08-06 19:34:04,4.363,0.792,3.611,0.702,9.602466636932025,13.749672304877544,121.32,0.13541,0.771,0.0,1.76,0.0,0
2023-08-06 19:34:05,4.363,0.792,3.611,0.702,9.562126570972719,12.0898547004011,121.35,0.16246,0.415,0.0,1.76,0.0,0
2023-08-06 19:34:06,4.363,0.792,3.623,0.703,9.537788568057366,12.326909013566304,121.3,0.18046,0.4997,0.0,1.745,,0
2023-08-06 19:34:07,4.361,0.792,3.511,0.702,9.486251950765352,12.99414224415727,121.26,0.24659,0.5969,0.0,1.73,,0
2023-08-06 19:34:08,4.363,0.792,3.511,0.702,9.450776342949116,13.42654265282216,121.24,0.13976,0.7692,0.0,1.7149999999999999,,0
2023-08-06 19:34:09,4.361,0.792,3.611,0.702,9.45534344209983,12.6816974809426,121.33,0.17931,0.413,0.0,1.7,0.0,0
2023-08-06 19:34:10,4.361,0.792,3.511,0.702,9.428540401108043,14.130699965174315,121.29,0.25428,0.5885,0.0,1.7,0.0,0
2023-08-06 19:34:11,4.363,0.792,3.516,0.703,9.412178277202445,11.996196061638353,121.32,0.16145,0.4038,0.0,1.685,,0
2023-08-06 19:34:12,4.363,0.792,3.516,0.703,9.40072479229085,13.262761374399366,121.26,0.23878,0.5871,0.0,1.67,,0
2023-08-06 19:34:13,4.363,0.792,3.611,0.702,9.42090735676327,14.296825565993288,121.26,0.21201,0.7151,0.0,1.6549999999999998,,0
2023-08-06 19:34:14,4.361,0.792,3.611,0.702,9.434435150747586,12.64028851839499,121.34,0.1711,0.4193,0.0,1.64,0.0,0
2023-08-06 19:34:15,4.361,0.792,3.511,0.702,9.413904604446824,12.314754373266638,121.34,0.18444,0.4319,0.0,1.64,0.0,0
2023-08-06 19:34:16,4.363,0.792,3.611,0.702,9.430133223708422,13.646688725021319,121.27,0.24362,0.584,0.0,1.6233333333333333,,0
2023-08-06 19:34:18,4.363,0.792,3.522,0.703,9.415093256209483,12.545533644266916,121.31,0.19058,0.4489,0.0,1.6066666666666667,,0
2023-08-06 19:34:19,4.363,0.792,3.516,0.702,9.402465279119529,11.209393727988486,121.29,0.17622,0.47,0.0,1.59,0.0,0
2023-08-06 19:34:20,4.363,0.792,3.611,0.702,9.42212569563118,13.533770834090037,121.29,0.25097,0.553,0.0,1.59,0.0,0
2023-08-06 19:34:21,4.363,0.792,3.611,0.702,9.435887987063106,12.871019677265018,121.33,0.16493,0.4085,0.0,1.5775000000000001,,0
2023-08-06 19:34:22,4.759,0.792,3.611,0.702,9.564321591736446,14.249243724511333,121.29,0.23598,0.5912,0.0,1.565,,0
2023-08-06 19:34:23,4.363,0.792,3.516,0.703,9.507225113968962,18.122267318255172,121.29,0.21939,0.5567,0.0,1.5525,,0
2023-08-06 19:34:24,4.363,0.792,3.623,0.703,9.499357579754493,16.900006083113066,121.31,0.14595,0.7979,0.0,1.54,0.0,0
2023-08-06 19:34:25,4.363,0.792,3.511,0.702,9.459950305744764,14.239110360555447,121.32,0.13852,0.7848,0.0,1.54,0.0,0
2023-08-06 19:34:26,4.363,0.792,3.611,0.702,9.462365214024912,13.767089597569363,121.34,0.13614,0.7784,0.0,1.53,,0
2023-08-06 19:34:27,4.363,0.792,3.611,0.702,9.46405564981919,13.496077412376405,121.29,0.1478,0.7883,0.0,1.52,,0
2023-08-06 19:34:28,4.759,1.189,3.812,0.802,9.793438955112482,13.133195586711572,121.31,0.13447,0.7762,0.0,1.51,,0
2023-08-06 19:34:29,4.759,1.585,3.924,0.803,10.176707268773447,13.89123096036945,121.31,0.1429,0.7769,0.0,1.5,2.0,0
2023-08-06 19:34:30,5.156,3.964,4.528,1.205,11.579595088640302,13.591245953584707,121.3,0.21564,0.5371,0.0,1.5,2.0,0
2023-08-06 19:34:31,5.154,4.755,4.622,1.304,12.856216562366,12.90451589345569,121.26,0.22724,0.5864,0.0,1.53,,0
2023-08-06 19:34:32,5.156,5.548,4.622,1.304,13.988351593853476,13.239392616018712,121.29,0.22691,0.5677,0.0,1.56,,0
2023-08-06 19:34:33,5.156,4.361,4.521,1.203,14.364146115743273,12.658359367106092,121.32,0.18856,0.4214,0.0,1.59,,0
2023-08-06 19:34:34,5.156,4.361,4.521,1.203,14.62720228104275,14.144898884042172,121.3,0.23551,0.572,0.0,1.62,22.0,0
2023-08-06 19:34:35,4.759,2.775,4.327,1.006,14.099141596698365,15.982239502058528,121.28,0.25129,0.6123,0.0,1.62,22.0,0
2023-08-06 19:34:37,4.759,2.378,4.32,1.004,13.607699117668295,12.487464073577062,121.26,0.21048,0.4852,0.0,1.6300000000000001,,0
2023-08-06 19:34:38,4.759,1.189,3.812,0.802,12.693989382341048,14.476635224065854,121.29,0.22244,0.6412,0.0,1.64,,0
2023-08-06 19:34:39,5.156,3.964,4.421,1.203,13.308992567651341,13.41050181729821,121.33,0.1411,0.7809,0.0,1.65,12.0,0
2023-08-06 19:34:40,5.154,4.755,4.32,1.103,13.915894797364647,13.759042386333299,121.32,0.14823,0.8102,0.0,1.65,12.0,0
2023-08-06 19:34:41,5.156,3.568,4.32,1.003,13.955226358155647,12.982096876958627,121.29,0.13548,0.7763,0.0,1.6975,,0
2023-08-06 19:34:42,4.759,1.189,3.723,0.703,12.8808584507014,12.912750860157766,121.31,0.1377,0.772,0.0,1.745,,0
2023-08-06 19:34:43,4.759,0.792,3.617,0.702,11.977600915486533,14.152418981523882,121.3,0.16315,0.8124,0.0,1.7925,,0
2023-08-06 19:34:44,4.757,0.792,3.711,0.702,11.372920640838492,13.625053997463885,121.32,0.1374,0.7838,0.0,1.84,7.0,0
2023-08-06 19:34:45,4.759,0.792,3.611,0.702,10.920244448585851,13.198266564791076,121.25,0.13758,0.7809,0.0,1.84,7.0,0
2023-08-06 19:34:46,4.759,0.792,3.611,0.702,10.603371114009562,13.175149702206337,121.27,0.19291,0.4925,0.0,1.8225,,0
2023-08-06 19:34:47,4.757,1.981,4.019,0.904,10.920659779807067,14.336007143499739,120.65,0.23813,0.5532,0.0,1.8050000000000002,,0
2023-08-06 19:34:48,4.757,2.774,4.226,1.006,11.473361845865403,16.086109945154288,120.63,0.24662,0.5954,0.0,1.7875,,0
2023-08-06 19:34:49,5.156,3.171,4.32,1.103,12.156353292106179,12.532453797831543,121.12,0.21529,0.4895,0.0,1.77,6.0,0
2023-08-06 19:34:50,4.759,2.775,4.22,1.003,12.336547304474399,14.754542256859356,121.23,0.14783,0.7866,0.0,1.77,6.0,0
2023-08-06 19:34:51,4.759,0.792,3.611,0.702,11.59478311313187,14.019641395871929,121.23,0.14672,0.797,0.0,1.775,,0
2023-08-06 19:34:52,4.363,0.792,3.611,0.702,10.95674817919218,14.54242929914885,121.28,0.13636,0.7788,0.0,1.78,,0
