minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1035,22.390139531564756,68.64882952315429,25.501951294931953,1.3170852812439788
1036,36.439233015704595,72.86646555427431,36.27116342416909,8.475615334980004
1037,30.453508001347018,69.69665458676144,28.09040570275505,23.895222127332847
1038,23.12310816075523,62.016351597821796,10.353553089315366,11.85457574104683
1039,35.42037563458392,54.62430436099864,26.81406074597776,2.4972806573729986
1040,20.825929135502413,62.213863537629365,38.77552720541917,34.74837625619326
1041,19.979346423650394,47.3639454835838,24.089593190767953,20.108286796750974
1042,23.79035421634175,46.11801896308059,40.4728412513891,34.987039296329286
1043,6.363675088377528,56.18410198578216,9.111353885218769,32.69002153166098
1044,18.947357295043723,55.511093148887504,22.97650805040854,27.509666153232516
1045,12.452888609627177,63.53915688229551,25.614069498797647,19.15327738048399
1046,169.44239035050344,5.286980725615626,41.463086771017046,107.61281913292724
