,0
0,0.2891159037485747
1,3.0262714819825796
2,3.1279923338493525
3,3.9822974103953155
4,5.485253717887985
5,8.635329659554545
6,11.46075029320826
7,13.217011191774475
8,15.202119963097784
9,15.441555932975987
10,16.03421887152279
11,16.26293082497414
12,18.179675819131454
13,18.678487314566617
14,19.66561098467996
15,20.368915919965453
16,20.829310693056406
17,21.914928896770196
18,21.923612486995623
19,24.65762016097008
20,25.35272813876519
21,27.581675772037133
22,27.73142500610207
23,28.682945920656323
24,28.846947543193046
25,29.984465705448027
26,31.603436447334254
27,33.35337263403867
28,34.915097022863954
29,36.92062169081228
30,37.60050474212448
31,37.87089925487242
32,37.87902503396353
33,42.39813799434404
34,49.585499246923334
35,52.9224158509611
36,58.25756754326048
37,58.88674675624216
38,60.504026515768295
39,62.037093783309494
40,62.727887873978524
41,64.37189978013106
42,64.38278387425686
43,65.02603079643703
44,70.74672755882249
45,72.28878544351718
46,72.8305079912743
47,140.6703737856581
