,0
0,27.380707488457013
1,58.23549220949006
2,58.51229417801947
3,61.16146204896232
4,71.42737725065886
5,73.40625784601241
6,74.36991053766462
7,76.99607208474804
8,77.92864712018812
9,80.36699937193018
10,80.41281733620748
11,80.97125879702457
