minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1304,36.73019221760611,2.049924473664995,18.304946268950918,36.579861735402666
1305,36.74397550976885,19.758813849878514,62.579121749942836,55.979801839465516
1306,35.718500506855584,29.10487325243778,50.89217773444664,33.855573286955995
1307,1000.0,1000.0,1000.0,1000.0
