timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-13 15:14:30.967096094,2.77,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573023.3541666667,999888,2100000,549410.7730798018,1000121,1000260,1000070,1000121,1000266,1000107,1000117,1000104,999888,1000248,1000057,1000756,1000061,1000286,1000181,1000438,1000481,1000168,1000389,1000395,1000098,1000480,1000038,2099999,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:32.967086998,2.77,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620988.875,1000010,2100873,543368.7121827983,1000154,1000286,1000445,1000010,1000080,1000088,1000048,2100000,1000076,1000563,1000457,1000638,1000393,2100000,1000209,1000290,2100873,1000091,1000268,1000394,1100883,1000673,1000337,1000218,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:34.971055613,2.55,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573076.0,1000008,2100507,549377.075292288,1000165,1000377,1000269,1000405,1000081,1000008,1000099,1000138,1000158,1000272,1000225,1000529,1000481,1000395,1000188,1000159,2100507,1000158,1000417,1000229,1000582,1000716,1000600,1000498,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:36.971065956,2.55,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557737.8333333333,999992,2100000,544714.7152322157,1000031,1000282,1000406,1000383,1000033,1000176,1000240,1000198,1000307,1000121,1000397,1000290,1000637,1000651,1000050,1000138,1365684,1000056,1000479,1000304,1000098,1000293,1000178,999992,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:38.967088136,2.55,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552067.9583333333,1000064,2100000,548019.4446595074,1000142,1000064,1000574,1000367,1000160,1000336,1000295,1000508,1000342,1000128,1000164,1000492,1000189,1000206,1000157,1000138,1029439,1000154,1064480,1000238,1000196,1000123,1000243,1000135,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:40.967091468,2.43,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550498.375,1000053,2100000,549505.7548976635,1000374,1000120,1000286,1000340,1000304,1000302,1000644,1000850,1000210,1000057,1000485,1000382,1000615,1000498,1000461,1000053,1000183,1015989,1000443,1000286,1000104,1000394,1000483,1000067,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:42.987066636,2.43,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555850.5625,1000032,2100000,545533.2421700619,1000050,1000270,1000102,1000609,1000598,1000158,1000263,1000285,1000472,1000379,1000070,1000258,1000399,1000259,1000055,1000398,1275102,1000032,1000103,1000119,1000111,1000175,1000382,1000186,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:44.971063374,2.23,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550118.0208333333,999779,2100000,549881.6643069098,1000417,1000317,1000198,1000144,1000214,1000517,1000102,1000244,1000033,999779,1000478,1000009,1000189,1000670,1000236,1000064,1000462,1000066,1000100,1000131,1000092,1000297,1000366,1000548,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:46.971062626,2.23,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550135.1458333333,999786,2100000,549864.5398695933,1000370,1000334,1000435,1000303,1000121,1000363,1000464,1000643,1000567,1000322,1000038,1000506,1000165,1000481,1000095,1000103,999786,999899,1000099,1000328,1000145,1000241,1000278,1000409,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
2023-04-13 15:14:48.971067373,2.23,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572146.7708333333,1000000,2100000,535791.8001542297,1000155,1000146,1000000,1000429,1253111,1000367,1000409,1000447,1000140,1000061,1000383,1100427,1000547,1000370,1000172,1000234,1097722,1607211,1000089,1000160,1000111,1000072,1000156,1000134,2100000,2100000,2099999,2100000,2099999,2100000,2099999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2099999,2100000,2100000,2100000,2100000,2099999,2099999,2099999,2099999
