minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
954,4.3902694724107425,4.52132362876473,4.3806248961553145
955,4.917359639857281,6.297514487785532,5.061165818292807
956,4.742415703574387,5.800068355615541,4.726211545301249
957,4.475513236942352,5.538314155289393,4.665277451355935
958,0.0,6.190127420627054,6.3642866598415875
