minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
954,1.4833333333333334,2.933333333333333,1.55
955,1.45,3.683333333333333,1.8
956,1.6,4.5,1.7166666666666666
957,0.8666666666666667,4.583333333333333,1.7833333333333334
958,0.0,3.8833333333333333,1.3666666666666667
