minutes,pyaes-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1221,16.00687608871792,6.194394973425482,11.225521567269814
1222,11.497292752968445,11.741889244008238,9.262722987923205
1223,9.088886266526497,11.737690907693729,12.607854112989198
1224,10.913050459866824,10.520468345105792,6.171990002609861
