minute,perf_rapl,igpm,x_rest
1210,47.89272727272728,79.26482849452042,31.37210122179314
1211,50.71333333333334,83.9966861265273,33.28335279319396
1212,59.182,95.60568614285344,36.42368614285344
1213,55.57266666666667,91.31775659755402,35.74508993088736
1214,50.999,83.13957659190342,32.14057659190342
1215,59.72133333333333,96.20285945456885,36.48152612123552
1216,64.09049999999999,101.64874007666054,37.558240076660546
1217,58.99666666666667,95.30481496574276,36.3081482990761
1218,60.51677966101695,93.47592437007863,32.959144709061675
1219,63.244,99.76661241703816,36.522612417038154
1220,58.04783333333333,94.24719498852811,36.19936165519479
1221,58.89333333333333,95.46529306264925,36.57195972931593
1222,64.03032258064516,100.29019047315242,36.25986789250725
