minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1210,1.7589769692206496,2.522173416116329,0.7800035085613317,1.9372542018065804
1211,1.3638984710100472,2.448758247137341,0.9030228010608681,2.0851865934473226
1212,1.6171402990586738,1.464592753275373,1.055936418851426,1.8229745071257264
1213,1.4605740932595896,2.1242567311875704,1.253633303029953,1.5279415245320287
1214,1.3074803273804412,1.722970989506393,2.0428230878700995,1.544443746582214
1215,1.2012774069816519,1.0757300605598703,1.7390574595724861,1.6599039373873314
1216,1.2754701759285263,1.256669210056634,2.876944304218363,1.5806773491501769
1217,0.93877605522678,1.0292948984888426,2.6600014228089304,1.5040373362526018
1218,1.9047706528309658,0.9714546896610633,1.7537827735347853,2.1804633231131363
1219,1.7647991270724597,1.2519396314329805,2.5232003702579284,1.7629775629371816
1220,1.740661073829707,1.3788761554171445,1.9641326225668694,1.6474950570718794
1221,2.6176766363011814,1.6870169203589973,3.821609488725356,3.9580973956343923
