minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1210,15.103907880763403,4.442634270532653,4.868034792766028,25.76912945069256
1211,14.42257507009485,2.794382373013219,8.458888018343778,12.89908101365845
1212,13.851337475753533,3.357082309020027,9.996046673235398,12.406826099015476
1213,24.75969992543402,5.208568663266629,13.510505387916128,26.990990517389985
1214,14.045627440639223,4.290750333914529,11.641751571198492,13.688267259559117
1215,18.623716028871854,3.6840507382883967,8.471866441682105,10.954380850713532
1216,18.36025748336606,6.597189156599092,14.624394757086137,16.300539012735737
1217,22.749792052393545,4.356046993186078,8.145333498946114,12.476503704019219
1218,20.47457867375762,3.5120715772761613,17.281525683545375,17.780548373287534
1219,15.300885906919094,4.62057100176819,9.92050901338342,20.27459123306895
1220,16.7551608199256,2.912353102805999,10.707856391713486,17.127122702538376
1221,26.51668021799765,4.141970637892611,13.41850263962195,18.937562362554367
1222,,,,
