minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
945,6.256236114015386,8.722517699136432,12.244774628625457
946,5.628433375904566,8.114131644532122,13.344405965458899
947,6.137002881814978,6.683354501409062,9.275840409216686
948,4.623853755007247,15.042415663333557,12.95252763989789
949,6.186951812376505,,18.98654053471835
950,,,
