minute,perf_rapl,igpm,x_rest
945,37.994375,61.910240020026826,23.91586502002683
946,33.455333333333336,55.66920271597511,22.213869382641782
947,31.310166666666664,53.92436685819041,22.614200191523746
948,32.064,54.77000682040452,22.706006820404518
949,22.965333333333334,42.91531537162543,19.949982038292102
950,12.914444444444444,27.994808883012496,15.08036443856805
