minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
24,1000.0,1000.0,1000.0,1000.0
25,1605.7624685817282,122.7849857503531,101.62439841063275,124.51812594685678
26,1838.8253521702559,124.93993934142067,122.53451701188278,66.73220535555173
27,1504.9358095968387,141.07069049509613,77.10474539111574,94.62183940682148
28,1556.8501613346862,59.31610278050642,79.45302599765469,94.98681350036185
29,2493.026690971905,265.2905855720705,226.79021587542562,131.46220527650698
30,1000.0,1000.0,1000.0,1000.0
