minute,perf_rapl,ipmi,x_rest
25,105.11833333333334,244.33333333333334,139.215
26,104.69433333333333,253.76666666666668,149.07233333333335
27,107.13966666666667,251.66666666666666,144.52700000000002
28,106.58916666666667,253.41666666666666,146.8275
29,113.59203389830509,259.96610169491527,146.37406779661018
30,107.953125,254.09375,146.140625
