timestamp,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-07-21 00:22:38.008194,20.12,8.68,99039377.0,142.0,126739222390,27965694,0.13423351666666666,8,47.672335,1.17,1.0,5.6,00:00:00,121.88
2023-07-21 00:22:39.015699,20.68,10.6,403507389.0,147.0,126767188084,37830740,0.15091413333333334,9,27.965694,1.15,0.0,5.1,00:00:00,126.32
2023-07-21 00:22:40.022718,28.53,21.43,2707584685.0,96.0,126805018824,35638664,0.16759268333333335,10,37.83074,1.15,0.0,5.0,00:00:00,67.47
2023-07-21 00:22:41.029899,21.51,11.8,846452483.0,119.0,126840657488,30489200,0.18427471666666667,11,35.638664,1.15,1.0,4.6,00:00:00,97.49
2023-07-21 00:22:42.037095,19.3,8.46,104749208.0,105.0,126871146688,28050209,0.200955,12,30.4892,1.15,1.0,4.4,00:00:00,85.7
2023-07-21 00:22:43.044304,19.18,7.92,147354698.0,105.0,126899196897,27711279,0.21763538333333335,13,28.050209,1.15,0.0,4.4,00:00:00,85.82
2023-07-21 00:22:44.051404,18.93,7.23,100239628.0,108.0,126926908176,28069092,0.23431468333333333,14,27.711279,1.15,0.0,4.2,00:00:00,89.07
2023-07-21 00:22:45.058642,19.16,8.18,93977733.0,103.0,126954977268,27755481,0.25099473333333333,15,28.069092,1.14,0.0,4.1,00:00:00,83.84
2023-07-21 00:22:46.065685,18.97,7.31,91298744.0,95.0,126982732749,27618867,0.2676743833333333,16,27.755481,1.14,0.0,4.0,00:00:00,76.03
2023-07-21 00:22:47.072683,19.06,7.43,93671155.0,94.0,127010351616,28058628,0.28435485,17,27.618867,1.14,0.0,3.8,00:00:00,74.94
2023-07-21 00:22:48.079767,19.03,7.5,93125573.0,93.0,127038410244,27995356,0.30103369999999996,18,28.058628,1.14,0.0,3.8,00:00:00,73.97
2023-07-21 00:22:49.087070,19.26,8.4,103360146.0,92.0,127066405600,27908015,0.31771406666666663,19,27.995356,1.13,0.0,3.6,00:00:00,72.74
2023-07-21 00:22:50.094055,18.9,6.9,92205552.0,96.0,127094313615,27547851,0.33439378333333336,20,27.908015,1.13,0.0,3.6,00:00:00,77.1
2023-07-21 00:22:51.101227,18.86,7.11,90930178.0,89.0,127121861466,27705727,0.35107265,21,27.547851,1.13,0.0,3.5,00:00:00,70.14
2023-07-21 00:22:52.108208,18.92,7.71,92349041.0,94.0,127149567193,27602149,0.36775115,22,27.705727,1.13,0.0,3.4,00:00:00,75.08
2023-07-21 00:22:53.115301,18.77,7.13,91463071.0,102.0,127177169342,27629758,0.384429,23,27.602149,1.13,0.0,3.3,00:00:00,83.23
2023-07-21 00:22:54.122243,19.13,7.54,92159178.0,104.0,127204799100,27734884,0.4011081666666667,24,27.629758,1.13,0.0,3.3,00:00:00,84.87
2023-07-21 00:22:55.129380,18.74,6.87,91867970.0,100.0,127232533984,27427675,0.41778888333333336,25,27.734884,1.12,0.0,3.2,00:00:00,81.26
2023-07-21 00:22:56.136220,18.88,7.11,92926929.0,95.0,127259961659,27635569,0.43446761666666667,26,27.427675,1.12,0.0,3.2,00:00:00,76.12
2023-07-21 00:22:57.143333,19.04,7.49,90625628.0,92.0,127287597228,27837807,0.4511471833333333,27,27.635569,1.12,0.0,3.1,00:00:00,72.96000000000001
2023-07-21 00:22:58.150730,18.88,7.38,93226712.0,92.0,127315435035,27702819,0.4678259,28,27.837807,1.12,0.0,3.1,00:00:00,73.12
2023-07-21 00:22:59.157827,18.92,8.07,100171040.0,93.0,127343137854,27642232,0.48450685,29,27.702819,1.11,0.0,3.0,00:00:00,74.08
2023-07-21 00:23:00.165497,18.77,7.51,92744283.0,91.0,127370780086,27318278,0.50118695,30,27.642232,1.11,0.0,3.0,00:00:00,72.23
