seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
1358,20.12,8.68,99039377.0,142.0,126739222390.0,27965694.0,0.13423351666666666,8.0,47.672335,1.17,1.0,5.6,121.88
1359,20.68,10.6,403507389.0,147.0,126767188084.0,37830740.0,0.15091413333333334,9.0,27.965694,1.15,0.0,5.1,126.32
1360,28.53,21.43,2707584685.0,96.0,126805018824.0,35638664.0,0.16759268333333335,10.0,37.83074,1.15,0.0,5.0,67.47
1361,21.51,11.8,846452483.0,119.0,126840657488.0,30489200.0,0.18427471666666667,11.0,35.638664,1.15,1.0,4.6,97.49
1362,19.3,8.46,104749208.0,105.0,126871146688.0,28050209.0,0.200955,12.0,30.4892,1.15,1.0,4.4,85.7
1363,19.18,7.92,147354698.0,105.0,126899196897.0,27711279.0,0.21763538333333335,13.0,28.050209,1.15,0.0,4.4,85.82
1364,18.93,7.23,100239628.0,108.0,126926908176.0,28069092.0,0.23431468333333333,14.0,27.711279,1.15,0.0,4.2,89.07
1365,19.16,8.18,93977733.0,103.0,126954977268.0,27755481.0,0.25099473333333333,15.0,28.069092,1.14,0.0,4.1,83.84
1366,18.97,7.31,91298744.0,95.0,126982732749.0,27618867.0,0.2676743833333333,16.0,27.755481,1.14,0.0,4.0,76.03
1367,19.06,7.43,93671155.0,94.0,127010351616.0,28058628.0,0.28435485,17.0,27.618867,1.14,0.0,3.8,74.94
1368,19.03,7.5,93125573.0,93.0,127038410244.0,27995356.0,0.30103369999999996,18.0,28.058628,1.14,0.0,3.8,73.97
1369,19.26,8.4,103360146.0,92.0,127066405600.0,27908015.0,0.31771406666666663,19.0,27.995356,1.13,0.0,3.6,72.74
1370,18.9,6.9,92205552.0,96.0,127094313615.0,27547851.0,0.33439378333333336,20.0,27.908015,1.13,0.0,3.6,77.1
1371,18.86,7.11,90930178.0,89.0,127121861466.0,27705727.0,0.35107265,21.0,27.547851,1.13,0.0,3.5,70.14
1372,18.92,7.71,92349041.0,94.0,127149567193.0,27602149.0,0.36775115,22.0,27.705727,1.13,0.0,3.4,75.08
