minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1175,26.62295445044814,9.665723308724571,23.682300175402396
1176,28.226280981175474,9.184135598984643,22.56827379368623
1177,26.638911099397045,9.931992037156677,23.33888093730468
