minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1175,19.650285855180968,6.765428298159588,16.783030657314253
1176,21.129288505078094,6.31324565718499,15.702483061789087
1177,20.081065121287956,6.6275591763066295,16.6382772687634
