minute,perf_rapl,igpm,x_rest
964,39.25233333333333,62.75457613972992,23.502242806396584
965,37.837999999999994,60.96297160659212,23.124971606592126
966,39.787,62.765019329846545,22.978019329846553
967,35.71566666666667,57.72783950434347,22.012172837676804
968,28.808813559322033,48.458275917838805,19.649462358516764
