minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1263,3.63178232943269,4.351205623467949,8.814492831025706
1264,3.33432050412174,4.747591675215846,5.183673188513139
1265,4.26752330532369,3.844364043633713,6.289653969964449
