minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1232,14.43931488988883,33.260456538283975,29.017029538926227,4.027804434939606,0.0
1234,14.265764676367768,31.45704852747701,28.7786744738845,4.2595967785741795,0.0
1235,14.937545995552341,31.801831601046146,29.499658952002083,4.311213402800627,0.0
1236,13.866631772914047,32.59442457162111,27.537738196291535,4.131310976062339,0.0
1237,13.33581157536447,31.70491833155943,27.34509689600448,3.9924187068709984,0.0
1238,13.358254542823582,29.507021952457396,26.870517054902095,4.014692485614067,0.0
1239,14.547108410058822,32.695685253098354,28.75745122615614,4.139606294817699,0.0
1240,13.983726446697002,31.419707261701504,27.517362395189334,3.771330163327197,0.0
1241,14.03332355659435,30.756445855147547,27.169877960967913,3.9766367205499864,0.0
1242,14.012337588239461,31.08561443351227,28.04798042911914,4.044740556432638,0.0
1243,14.333862283814911,33.60405536158683,28.387994017398068,4.181240809852066,0.0
1244,13.854340204256204,33.406890842149615,27.5462945262281,3.8324011461064957,0.0
1245,,,,,
