minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1194,0.8745677999999998,0.49813911666666666,0.3447848166666667
1195,0.8091276500000001,0.6077759499999998,0.3980359
1196,0.8128974666666671,0.6862515666666666,0.32163995000000006
