,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
0,52.47406799999999,29.888347,20.687089000000004
1,48.547659,36.46655699999999,23.882154
2,48.77384800000002,41.175094,19.298397000000005
