minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1194,8.2407891415992,5.647895732066146,4.729327171279322
1195,8.810850918445075,6.226679994078289,4.450284696438532
1196,8.119843287400133,7.002730922497809,4.8414603861117556
