minutes,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
855,14.595813242426452,14.70044732170619,24.5243793285954,14.737113541405495
856,12.637137224641883,13.095720989988585,23.786860089498663,14.425490882655557
857,13.064033263443775,12.23437018870906,22.787281393879166,18.76044597252701
858,13.168871766067818,12.769619409089229,22.463478400603336,16.60498851011909
859,11.312899530145936,13.744648648428836,21.016367125940192,9.53572156413005
