,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
0,51.04271000000001,50.031962,44.798861,38.856534999999994
1,40.048331999999995,39.66478899999999,40.98320600000001,37.535828
2,51.619753,41.88936599999998,45.784605000000006,59.43773300000001
3,45.394175000000004,36.719049999999996,39.82490799999999,45.93901
4,40.056113,48.958833999999996,39.12726899999999,23.637431999999997
